index	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
408	405	7.788622142289019e+17	7.770997043876577e+17	1.0	0.0	0.0	0.0			The 1st hook of #GhostIntheShellmovie. Surprised!!!! with Live-action Movie	0.1786	0.4281	0.3933
534	531	7.20758486959829e+17	897768386.0	3.0	0.0	0.0	2.0			Why is #GhostInTheShellMovie being #whitewashed? Come on, there are plenty of non-white actors. #HollywoodSoWhite #HowIsThisStillAThing	0.8112	0.1794	0.0094
100	100	8.86003873856471e+17	3751356613.0	0.0	0.0	0.0	0.0			Ghost in the Shell 4K BLU RAY UNBOXING Review https://t.co/WTLvVbXkio #4K #bluray #ParamountStudio #GhostintheShell #GhostintheShellMovie	0.0087	0.9085	0.0828
460	457	7.209592964149535e+17	267897978.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
366	363	7.919904652644925e+17	1651774542.0	0.0	1.0	0.0	0.0			#GhostInTheShellMovie I can't wait  https://t.co/zBm1EiEPDq	0.0015	0.0103	0.9882
193	193	8.478704921786204e+17	25570168.0	0.0	0.0	0.0	0.0			"#GhostintheShell Review – A Glitched System Upgrade 

#GITS #GhostintheShellMovie 

https://t.co/859a7QYo2Q"	0.2295	0.7416	0.0289
44	44	1.1086133132132024e+18	2290798538.0	0.0	0.0	0.0	0.0			"GHOST IN THE SHELL Screen Used YAKUZA CLUB PLEASURE CARDS. Each measures 6x3x.25 
#movieprop #movieprops #ghostintheshell #ghostintheshellmovie #ghostintheshell2017 #prop… https://t.co/CEUnqFHtiy"	0.0166	0.9121	0.0713
52	52	9.593024566088827e+17	244146727.0	0.0	0.0	1.0	0.0			#ghostintheshellmovie, is it the kettle that filled the #alitabattleangel kettle, or are they 2 different kettles?	0.067	0.904	0.029
463	460	7.208548894132183e+17	83615571.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
591	588	6.64289929522901e+17	1475970278.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
618	615	5.92957263201067e+17	3216109593.0	2.0	0.0	0.0	0.0			"👱 #ScarlettJohansson Confirms #GhostInTheShellMovie 🎬 Begins #Production #February2016 👱

Scarlet... http://t.co/ySr6zij1XM"	0.0042	0.8664	0.1295
434	431	7.22192676121133e+17	632224526.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
334	331	7.979379384369439e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 05:55:54 ICT … https://t.co/WkPBaOQ8x9"	0.0183	0.9145	0.0671
551	548	7.040985611899249e+17	844477711.0	2.0	0.0	1.0	0.0			@MangaUK Just pre-ordered the new #GhostInTheShellMovie via @base_com :) https://t.co/QEbOpHEDcw	0.0013	0.1277	0.871
208	208	8.475426945576468e+17	702005337.0	0.0	0.0	0.0	0.0			Fuck knows how I'm supposed to review @GhostInShell on the show tomorrow THERE ARE NO WORDS 😍 #ghostintheshellmovie	0.1251	0.1416	0.7333
437	434	7.215940375396434e+17	941081893.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
206	206	8.476275494462546e+17	1651774542.0	0.0	0.0	0.0	0.0			#ghostinTheShellMovie comes out at midnight I'm piped about that https://t.co/VCJEHXMOe8	0.0452	0.6197	0.3351
604	601	6.634394598625075e+17	56769767.0	1.0	0.0	0.0	1.0			For three screenings only, see the new #GhostInTheShellMovie #anime this month! https://t.co/4sYYLd7LxH	0.0027	0.6278	0.3695
160	160	8.491595123429007e+17	8.389435759162286e+17	0.0	0.0	0.0	0.0			Ghost in the Shell movie not so bad...Still don't like ScarJo as the Major but...everything else was cool. #ghostintheshellmovie	0.021	0.0848	0.8942
182	182	8.482033158422118e+17	83520771.0	2.0	0.0	0.0	0.0			Since you all asked so nicely, here's my #GHOSTINTHESHELL review. https://t.co/0sTrMz1WhM #Ghostintheshellmovie #Retweetyoufools	0.0075	0.3633	0.6291
149	149	8.497220459653857e+17	54639906.0	0.0	0.0	0.0	2.0	8.497182482872402e+17	retweeted	RT @Stevenprr2Pryor: “Ghost in the Shell” remake a box office bomb https://t.co/pE4zJYKt0R via @LBCommuter #GhostInTheShellMovie	0.0053	0.4465	0.5482
186	186	8.480251074025472e+17	864053622.0	0.0	0.0	0.0	1.0	8.480242055726653e+17	quoted	"Catch the review Saturday night over on the Facebook page. https://t.co/CYTcbreN6L 
#ghostintheshell #ghostintheshellmovie https://t.co/4lN6kbPjgE"	0.0059	0.8789	0.1152
496	493	7.20777036223021e+17	2400771144.0	0.0	0.0	0.0	0.0			"the gits movie will porably be meh

#GhostInTheShellMovie #meh #Mediocrity"	0.8301	0.1492	0.0206
503	500	7.207708158562877e+17	189999783.0	2.0	0.0	2.0	0.0			"Sooo not down with Major Kusanagi  getting white-washed.

Huge Ghost in the Shell fan. Will not see it.

#GhostInTheShellMovie"	0.789	0.1901	0.0209
614	611	6.56269582328447e+17	548170473.0	1.0	0.0	0.0	1.0			"""Ghost in the Shell"" returns to theaters Nov 10th with an all-new movie https://t.co/SIJ5bUqkA5 #anime #ghostintheshellmovie #cyberpunk"	0.0037	0.6535	0.3428
305	302	8.292517515974533e+17	8.288813627069194e+17	0.0	0.0	0.0	1.0	8.283941838870364e+17	retweeted	"RT @Stamolka: I rarely gas about #SuperBowlCommercials &amp; movies but I saw a commercial for #GhostintheShellMovie!

I ❤ THAT ANIME! I GOTTA…"	0.0228	0.1513	0.8259
197	197	8.478375214216643e+17	1651774542.0	0.0	0.0	0.0	1.0	8.476280332006031e+17	retweeted	RT @boobie1010: I just wanna see the Major beat some ass she ain't no hoe by any means #GhostInTheShellMovie	0.7258	0.2209	0.0533
625	622	5.534098409328763e+17	2728223545.0	0.0	0.0	0.0	0.0			First Teaser For Ghost In The Shell 2015 Released | BentoByte http://t.co/et5IDRWrpo #ghostintheshell #ghostintheshellmovie	0.006	0.8941	0.0998
224	224	8.466295338560061e+17	533059823.0	0.0	0.0	0.0	3.0	8.465493974374973e+17	retweeted	"RT @teasertrailer: Ghost in the Shell - trailer -&gt; https://t.co/bE5tA1nsuo

#GhostInTheShell #GhostInTheShellMovie https://t.co/7oa4mZuD2f"	0.0038	0.8782	0.118
436	433	7.216864205285827e+17	553985343.0	0.0	0.0	0.0	0.0			"First Look At Scarlett Johansson In 'Ghost in the Shell’
https://t.co/iO8ltwyUfp #GhostInTheShellMovie https://t.co/TreUiINw9C"	0.0074	0.8828	0.1098
403	400	7.790248497798963e+17	3558890174.0	1.0	0.0	0.0	0.0	7.78982219008344e+17	quoted	#ghostintheshellmovie fan made teaser https://t.co/XqUZpYXzC0	0.0499	0.8939	0.0561
282	279	8.371113492221788e+17	2968012739.0	0.0	0.0	0.0	1.0	8.371107752483758e+17	retweeted	"RT @teasertrailer: Ghost in the Shell - clip --&gt; https://t.co/IDfVw9Ov77

#GhostInTheShell #GhostInTheShellMovie #ScarlettJohansoon #Takesh…"	0.0071	0.9511	0.0419
323	320	8.126720513454981e+17	318175246.0	1.0	0.0	0.0	0.0	8.124414116269548e+17	quoted	I CANNOT WAIT FOR THIS MOVIE! #GhostInTheShellMovie https://t.co/y7Qw92lRrU	0.002	0.0087	0.9893
213	213	8.473194191937454e+17	14525098.0	0.0	0.0	0.0	0.0			"and tachikomas! thank you rupert sanders

#GITS #GhostInTheShell #GhostInTheShellMovie"	0.0032	0.0437	0.9531
145	145	8.503518908818104e+17	2968012739.0	0.0	0.0	0.0	1.0	8.503515533828424e+17	retweeted	RT @flowen_nl: Is it an illusion? #gits #GhostInTheShell #GhostInTheShellMovie https://t.co/1k4OBpfR4C https://t.co/yCunbk4IwD	0.0438	0.9154	0.0408
287	284	8.353823917325844e+17	2968012739.0	0.0	0.0	0.0	2.0	8.353822265063055e+17	retweeted	"RT @teasertrailer: Ghost in the Shell - poster --&gt; https://t.co/bE5tA1nsuo

#GhostInTheShell #GhostInTheShellMovie #ScarlettJohansson https…"	0.004	0.9096	0.0863
33	33	1.2088530705553613e+18	1615937107.0	1.0	0.0	0.0	0.0			A 2 hour visual spectacle with some interesting moments. I have never seen the anime but the movie was cool. #ghostintheshell #ghostintheshellmovie #ghostintheshellanime #ghostintheshell2017 #movies #cinema… https://t.co/B2XEuMryP1	0.0026	0.0354	0.962
89	89	8.911468953172869e+17	247196798.0	0.0	1.0	0.0	1.0			Ghost in the Shell (31 March 2017 (USA)) - https://t.co/cduDzUh56Y #GhostInTheShellMovie 7/10 Satisfying spectacle carries story about brain	0.0021	0.0557	0.9422
464	461	7.208466916544717e+17	14945005.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
443	440	7.214402505522708e+17	352153623.0	0.0	0.0	0.0	9.0	7.207856461141197e+17	retweeted	RT @originalspin: Damn, Hollywood just sent a response to my #GhostInTheShellMovie casting meme. https://t.co/M8ompCrhWr	0.2997	0.5423	0.158
350	347	7.97895088739414e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 02:57:26 ICT … https://t.co/rHT2VNz9Rf"	0.0183	0.9153	0.0664
240	240	8.447396119979827e+17	294593115.0	0.0	0.0	0.0	0.0			Whoa, the first five minutes of the upcoming #GhostInTheShellMovie.  And it looks pretty darn good!... https://t.co/wDQoahajG1	0.002	0.0103	0.9877
492	489	7.207791636454277e+17	1265168742.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
342	339	7.979124732653158e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 04:07:26 ICT … https://t.co/WkPBaOyx8z"	0.018	0.9156	0.0664
97	97	8.865324853071872e+17	3751356613.0	0.0	0.0	0.0	0.0			Ghost in the Shell 4K BLU RAY UNBOXING Review https://t.co/70y8WNAz5P #4K #bluray #ParamountStudio #GhostintheShell #GhostintheShellMovie	0.0087	0.9085	0.0828
515	512	7.20768286787416e+17	2782154946.0	0.0	0.0	0.0	0.0			I can't wait for #GhostInTheShellMovie! Here is to hoping the cast and crew do right by the series!	0.0016	0.0085	0.9899
10	10	1.4335318412107694e+18	1.1128756611385795e+18	0.0	0.0	0.0	0.0	1.4335318219296276e+18	quoted	"Discover and Share your #Best #movies content
Download the Best #app ==&gt; https://t.co/d9gQTtB7Wm 
#ghostintheshellmovie #ghostintheshell1995 #ghostintheshell1995movie #ghostintheshelltrailer  https://t.co/szo1u9JyMn https://t.co/h8eMfOWNYG"	0.0026	0.0944	0.903
548	545	7.088120999888855e+17	2897819565.0	0.0	0.0	0.0	1.0	7.042726254979932e+17	retweeted	RT @base_com: We love Manga! Pre Order #GhostInTheShellMovie now for only £15.99 #MangaMonday https://t.co/szi9rIuK5g #LeapDay https://t.co…	0.0013	0.0367	0.9621
451	448	7.209890787583959e+17	783639272.0	0.0	0.0	0.0	0.0	7.208073246594826e+17	quoted	this thread is important #ghostintheshellmovie https://t.co/WdCLLzIMTh	0.0069	0.3082	0.6849
399	396	7.790264232814428e+17	174897702.0	8.0	0.0	1.0	0.0			#ghostintheshellmovie Has released multiple short clips. This fan put it together as a single experience.  https://t.co/LKGWLtx224 SOO GOOD.	0.0045	0.0159	0.9796
86	86	8.911485174014444e+17	247196798.0	0.0	0.0	0.0	1.0	8.850941838029947e+17	retweeted	RT @INashrif: Whitewashing my ass. Scarjo nailed it and that is what's important. &lt;3 #GhostInTheShellMovie #ScarlettJohansson https://t.co/…	0.0091	0.0513	0.9396
519	516	7.207661529268961e+17	132386789.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
421	418	7.330204785336033e+17	3186961651.0	1.0	0.0	0.0	0.0			#ScarlettJohansson plays Motoko  Kusinagi in #ghostintheshellmovie Great job Hollywood for your continuous #whitewashing in #hollywood	0.0048	0.0656	0.9296
552	549	7.032735458797117e+17	3439523529.0	2.0	0.0	0.0	0.0			Movie Logic: Let's have a Japanese cyber cop played by a white woman with a Scandinavian last name #ghostintheshellmovie #wtf	0.6673	0.315	0.0176
63	63	9.385834531923927e+17	269178466.0	0.0	0.0	0.0	0.0			I got the hair in heheh #artforlife #animeforever #ghostintheshellmovie https://t.co/yJ6Yudje8f	0.0029	0.1821	0.815
525	522	7.207645700762296e+17	2875084706.0	0.0	0.0	0.0	0.0	7.206290121801236e+17	quoted	I love Scarlett Johansson, but no. Unacceptable. #GhostInTheShellMovie https://t.co/jrIMjrJ9SU	0.6345	0.2664	0.0991
624	621	5.535432319761162e+17	66055378.0	3.0	0.0	1.0	2.0			"oh damn! let's get it on! #ghostintheshellmovie

https://t.co/0FCUaBWNBV"	0.0121	0.1471	0.8408
255	255	8.428386297645179e+17	934986661.0	3.0	0.0	0.0	1.0			This was amazingly done by New Candy Entertainment. It looks so good #ghostintheshell #anime #ghostintheshellmovie #movie #cosplay #model https://t.co/yH8aUihVo5	0.0025	0.0128	0.9847
426	423	7.290605427368018e+17	894274440.0	1.0	0.0	0.0	0.0			"How to make Scarlett Johansson ""more Asian:"" https://t.co/sClWCaFcrv #Asian #ScarlettJohansson #ghostintheshellmovie #RocketJump #cyborg #US"	0.0122	0.7606	0.2273
446	443	7.210619182581637e+17	983761399.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
96	96	8.867952544808837e+17	60015899.0	0.0	0.0	0.0	0.0			Ghost in the Shell 4K BLU RAY UNBOXING Review https://t.co/54VIPZiEAg #4K #bluray #ParamountStudio #GhostintheShell #GhostintheShellMovie	0.0087	0.9085	0.0828
308	305	8.2737754067934e+17	7.48926145668735e+17	0.0	0.0	0.0	0.0			Ghost In The Shell Teaser Trailer.  #ghostintheshell #ghostintheshellmovie… https://t.co/QE6Z5qLlFd	0.0053	0.7832	0.2115
258	257	8.426121642044867e+17	14201787.0	0.0	0.0	0.0	3.0	8.426121319586734e+17	retweeted	RT @soundtrackmovie: Ghost in the Shell - soundtrack --&gt; https://t.co/g1GrgcI6LR 	0.0051	0.9281	0.0667
587	584	6.643060577123082e+17	2922448780.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
500	497	7.207760785711145e+17	27291232.0	0.0	0.0	0.0	0.0			So, I'm a huge fan of anime (yes, shocking #buzzfeedvideo-black anime fans  do exist) so I was looking forward to the #GhostInTheShellMovie	0.003	0.031	0.9659
550	547	7.042726254979932e+17	19183452.0	1.0	0.0	0.0	1.0			We love Manga! Pre Order #GhostInTheShellMovie now for only £15.99 #MangaMonday https://t.co/szi9rIuK5g #LeapDay https://t.co/aR5ZBfGBZB	0.0012	0.0271	0.9717
260	258	8.426121319586734e+17	126345757.0	5.0	0.0	0.0	3.0			Ghost in the Shell - soundtrack --&gt; https://t.co/g1GrgcI6LR 	0.0073	0.8554	0.1373
300	297	8.311423183674655e+17	1651774542.0	0.0	0.0	0.0	0.0			I actually hope the #ghostintheshellmovie stays closer to the prequel I doubt anybody get the concept if they don't get she's not human	0.6035	0.3472	0.0493
264	261	8.423377018147635e+17	3094719450.0	0.0	0.0	0.0	0.0			It's a sad sad day when the #PowerRangersMovie looks better than the #GhostintheShellMovie	0.9182	0.0705	0.0113
356	353	7.977929472406364e+17	52677981.0	1.0	0.0	0.0	0.0			Aramaki looks badass in this film! #GhostintheShellMovie https://t.co/srgzPsqHsL	0.003	0.017	0.9801
263	260	8.424138688234701e+17	315695802.0	0.0	0.0	0.0	0.0			Fuck #ghostintheshellmovie. Its created by Japanese people &amp; has Japanese characters who have been completed replaced by white actors? FOH!	0.9496	0.0457	0.0047
221	221	8.469221930532782e+17	7.302869822160814e+17	0.0	0.0	0.0	0.0			Update schedule movie now showing #GHOSTINTHESHELLMOVIE  #SMURFMOVIE https://t.co/BHckodGcbC	0.0051	0.9162	0.0787
104	104	8.841350905105981e+17	2378844505.0	1.0	0.0	0.0	0.0			Reality of why we need #diversity! #parents #mom #kids #asian #ghostintheshellmovie #animenorth #equality #dreams https://t.co/EqgYOE3fxc	0.0181	0.4165	0.5654
281	278	8.380630712014807e+17	262682280.0	0.0	0.0	0.0	0.0			This is what it's about. White artists, quit stealing stories. #ghostintheshellmovie https://t.co/0Jxyv7d4vl	0.831	0.1598	0.0093
166	166	8.488141613961585e+17	1486859396.0	0.0	0.0	0.0	0.0			I feel kinda sad right now 😭😭😭 cause I wanted to see #GhostInTheShellMovie	0.9206	0.0697	0.0097
457	454	7.209670849480622e+17	8184402.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
606	603	6.569438606527488e+17	1169685060.0	0.0	0.0	0.0	1.0	6.569423613904159e+17	retweeted	RT @JohnWusah: I'm officially boycotting #Ghostintheshellmovie due to #Hollywood #whitewashing yet another #Asian lead. #boycottghostinthes…	0.9266	0.0679	0.0055
92	92	8.900013010981765e+17	2336215969.0	1.0	0.0	0.0	0.0			"How cool to see that Scarlett Johannson has taken a shine to sci-fi movies and does them damn well.
#GhostInTheShellMovie"	0.0055	0.0244	0.9701
237	237	8.45442044705194e+17	197558884.0	0.0	0.0	0.0	0.0			I still wonder how the live action adaptation would've turned out if Mamoru Oshii was directing for hollywood. #GhostInTheShellMovie	0.1352	0.7691	0.0957
385	382	7.790404317492756e+17	2438684604.0	0.0	0.0	0.0	2.0	7.790390389552906e+17	retweeted	RT @TheBloodOfSin: That #GhostInTheShellMovie teaser trailer was poorly executed. Someone clearly didn't know how to properly do a teaser.…	0.9253	0.0686	0.0061
278	275	8.386849088558203e+17	336947274.0	0.0	0.0	0.0	0.0			#Ghostintheshellmovie Major'actor choice is totally suck.seriously,non-asian is not such bad thing,but a short white girl for this?bad!	0.935	0.059	0.006
316	313	8.245867333586125e+17	533059823.0	0.0	0.0	0.0	2.0	8.245685463865344e+17	retweeted	"RT @teasertrailer: Ghost in the Shell - new poster and viral video --&gt; https://t.co/bE5tA1nsuo

#GhostInTheShell #GhostInTheShellMovie #Sca…"	0.0042	0.8789	0.1168
229	229	8.464606735005655e+17	1549073118.0	0.0	0.0	0.0	1.0	8.464570498609889e+17	retweeted	"RT @TheSray90: Ghost in the Shell (2017)
@GhostInShell 
#ghostintheshell #ghostintheshellmovie #ghostinshell https://t.co/R8NUtOdGBH"	0.0168	0.928	0.0553
173	173	8.486126574856847e+17	4690587204.0	0.0	0.0	0.0	0.0			Excellent movie 12/10 Go watch it NOW!!! #ghostintheshellmovie #liveaction #ghostintheshell… https://t.co/ka1T07N29g	0.0023	0.0115	0.9862
27	27	1.3292583913955574e+18	40297861.0	1.0	0.0	0.0	1.0			#NowPlaying Deep Dive, Ghost In The Shell Original Motion #soundtrack by Clint Mansell &amp; Lorne Balfe #GhostInTheShellMovie #scifi #filmmusic https://t.co/8xnXrMZy45	0.0036	0.8977	0.0988
343	340	7.979102797828014e+17	17928438.0	0.0	0.0	0.0	0.0			I am disappointed @Scarlett_Jo doesn't have an Asian accent in #ghostintheshellmovie	0.878	0.1129	0.0091
384	381	7.790417462107505e+17	7.713330155323474e+17	0.0	0.0	1.0	0.0			My main concern about the #ghostintheshellmovie isn't that it'll be bad (I've never watched GITS) but that it'll make a lot of money.	0.4803	0.3697	0.15
18	18	1.3917752783939297e+18	321629993.0	0.0	0.0	0.0	10.0	1.3917176286501356e+18	retweeted	"RT @OnlySteelBook: The Pre-orders of GHOST IN THE SHELL Limited SteelBook® Edition has started! 🇬🇧 Zavvi.

https://t.co/l53Fh39wWL

🎨 Artwo…"	0.0057	0.8491	0.1452
299	296	8.311687517143654e+17	7.48926145668735e+17	0.0	0.0	0.0	0.0			Ghost In The Shell Trailer. #ghostintheshell #ghostintheshellcosplay #ghostintheshellmovie… https://t.co/NdRLINf5XJ	0.0057	0.7634	0.2309
179	179	8.484103374056202e+17	104276979.0	1.0	0.0	0.0	1.0			Latest #digitalart it's #ScarlettJohansson as #Major in #ghostintheshellmovie - Prints available at https://t.co/bJDN9tGjHV https://t.co/MAF7JtH2dO	0.0037	0.7232	0.2731
35	35	1.192523287420498e+18	8.536330767982797e+17	0.0	0.0	0.0	2.0	1.1921043397934162e+18	retweeted	"RT @regos_istvan: Please don’t hate me, but I think Ghost in the Shell (2017) is a great movie. And I love the score by @Lornebalfe .

#Gho…"	0.0088	0.0261	0.9651
95	95	8.869935646594703e+17	3751356613.0	0.0	0.0	0.0	0.0			Ghost in the Shell 4K BLU RAY UNBOXING Review https://t.co/70y8WNAz5P #4K #bluray #ParamountStudio #GhostintheShell #GhostintheShellMovie	0.0087	0.9085	0.0828
82	82	8.928773431354819e+17	29526832.0	2.0	1.0	0.0	2.0			#GhostintheShellMovie sets a mark for first-week 4K Ultra HD Blu-ray sales @ParamountMovies https://t.co/fCfUIsnFDv	0.0021	0.312	0.6859
544	541	7.207090506824458e+17	179426992.0	3.0	0.0	0.0	0.0	7.207082365010002e+17	quoted	Everyones thoughts on #GhostInTheShellMovie lol https://t.co/Na3nVZRRtO	0.0227	0.8275	0.1498
405	402	7.790162761610732e+17	35724162.0	1.0	0.0	0.0	0.0			"For those of you who haven't seen the teasers....
#ghostintheshellmovie 

https://t.co/cFdZEsvFwB"	0.0394	0.8551	0.1055
369	366	7.820266259531776e+17	4449292881.0	0.0	0.0	0.0	0.0			Looking forward to.Ghost in the Shell but not feeling the mini trailers. Are they starting with Laughing Man? #Ghostintheshellmovie	0.593	0.3146	0.0924
204	204	8.476946629115126e+17	588151300.0	0.0	0.0	0.0	0.0			Cant wait to see the film this week! Ghost in the Shell: Art Tribute https://t.co/qd3RH7aYIF #design #ghostintheshellmovie #major	0.0016	0.0146	0.9838
53	53	9.588230552367063e+17	34021329.0	0.0	0.0	0.0	3.0	9.587989896498504e+17	retweeted	"RT @sindian_: #ATETHECAKE OFF THE ALBUM #SNDN
SIN IN THE SHELL
https://t.co/uQIIBYokvI 🔪🔪🔪 #hiphop #femcee #artist #music #art #culture #ci…"	0.012	0.8495	0.1385
327	324	8.014902599388365e+17	3381217738.0	0.0	0.0	0.0	0.0			GHOST IN THE SHELL 2017 MOVIE Exposed |#Illuminati |#GhostInTheShell |#NWO |#GhostInTheShellMovie https://t.co/MAIsOTWny7 #ScarlettJohansson	0.0194	0.9269	0.0537
130	130	8.521451818644726e+17	113248179.0	0.0	0.0	0.0	1.0			My review for 'GHOST IN THE SHELL': https://t.co/TNZfBaXa00 #ghostintheshell #ghostinshell #ghostintheshellmovie #ScarlettJohansson #review	0.0165	0.8682	0.1153
472	469	7.207954871300096e+17	159600896.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
517	514	7.207669047643423e+17	558880394.0	0.0	0.0	0.0	0.0			Take a first look of #ScarlettJohansson as #Major #MotokoKusanagi in #GhostInTheShellMovie: https://t.co/Z3xy0vv0AU https://t.co/Tm4YxOeLKS	0.0045	0.8901	0.1054
161	161	8.491015827591496e+17	23175956.0	0.0	0.0	0.0	1.0	8.490689206403359e+17	retweeted	"RT @FilmDude: GHOST IN THE SHELL 3.5★ a strangely satisfying machine
https://t.co/h0lG6Z3AUk
#ghostintheshell #ghostintheshellmovie https:/…"	0.0043	0.1574	0.8383
560	557	6.646479802685399e+17	18391680.0	1.0	0.0	0.0	0.0	6.646190133481349e+17	replied_to	@FUNimation it was great!  Dub was spot on.  Thanks for bringing this to theaters! #GhostInTheShell #GhostInTheShellMovie	0.0024	0.0095	0.9882
245	245	8.441905666488566e+17	2968012739.0	0.0	0.0	0.0	3.0	8.44188855393751e+17	retweeted	RT @TheSplashReport: New GHOST IN THE SHELL Film Clip - https://t.co/urHMcpSEVC #GhostintheShellMovie #GhostintheShell https://t.co/tAqjyC4…	0.0056	0.9213	0.0731
571	568	6.646140133686927e+17	15817736.0	0.0	0.0	0.0	14.0	6.64555863277867e+17	retweeted	RT @SteveTerada: The #ghostintheshellmovie premiere! Support anime in theaters! TY @karriebearr for inviting us! @funimation #otaku https:/…	0.0018	0.0269	0.9713
346	343	7.979029237703844e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 03:36:27 ICT … https://t.co/2JyldYq2fj"	0.018	0.9142	0.0678
9	9	1.433531842917929e+18	1.1128756611385795e+18	0.0	0.0	0.0	0.0	1.433531823569584e+18	quoted	"Discover and Share your #Best #movies content
Download the Best #app ==&gt; https://t.co/d9gQTtB7Wm 
#ghostintheshellmovie #ghostintheshell1995 #ghostintheshell1995movie #ghostintheshelltrailer  https://t.co/YHQyXKQ0yq https://t.co/Npn7PQUK6Y"	0.0026	0.0944	0.903
524	521	7.207650242186486e+17	211608222.0	4.0	0.0	1.0	3.0	7.206440729819259e+17	quoted	Cute hair, but still doesn't make Scarlett Johansson magically Japanese. #GhostInTheShellMovie https://t.co/u9lDAA71W7	0.253	0.5479	0.1991
554	551	6.920699038477926e+17	35823089.0	1.0	0.0	0.0	0.0			Who they're planning to have as Batou? Ben Affleck? #GhostinTheShellMovie	0.007	0.9264	0.0666
530	527	7.207600012209766e+17	361625648.0	0.0	0.0	0.0	0.0			"In honor of upcoming #GhostInTheShellMovie 
https://t.co/dZQUIvDisc"	0.0035	0.2578	0.7388
335	332	7.979376208903537e+17	7.891104118868541e+17	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 05:52:32 ICT … https://t.co/hW959vvEsF"	0.0184	0.9147	0.0669
543	540	7.207182426715587e+17	15819593.0	3.0	0.0	1.0	0.0	7.207141750817464e+17	quoted	See, that would actually be a fun gimmick for the film, but yeah they won't do that. #GhostInTheShellMovie https://t.co/UfP1nj5Aml	0.561	0.3269	0.1121
256	256	8.426125339702436e+17	2968012739.0	0.0	0.0	0.0	3.0	8.426121319586734e+17	retweeted	RT @soundtrackmovie: Ghost in the Shell - soundtrack --&gt; https://t.co/g1GrgcI6LR 	0.0051	0.9281	0.0667
