,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
167,91,3,92,3191099384.0,0.0,0.0,0.0,0.0,,,"I just finished #TheWitcher 1 (yes! one!) after 70 hours. It was incredible!
I get satisfied by its awesome story!
@witchergame",positive,1,105,2022-11-09T20:14:06.987971Z,2022-11-09T20:14:06.987971Z,2.462
168,493,5,494,2719575420.0,19.0,0.0,4.0,4.0,,,"Emiel Regis FanArt, Trial By Ordeal
https://t.co/QUUE92STPE

#2d #art #ЭмиельРегис #emielregisrohellecterzieffgodefroy #Witcher #Thewitcher #baptismoffire #крещениеогнём #воплощениечеловечности https://t.co/tnDpdMWSdT",neutral,1,507,2022-11-09T21:07:09.136419Z,2022-11-09T21:07:09.136419Z,2.348
169,448,0,449,381771806.0,0.0,0.0,0.0,592.0,1.4525991545601477e+18,retweeted,"RT @ola_cha: Love song 🎵
 
#jaskier #thewitcher https://t.co/JIYpbokngC",neutral,1,461,2022-11-09T21:01:36.377851Z,2022-11-09T21:01:36.377851Z,1.461
170,478,6,479,8.45398029251285e+17,0.0,0.0,0.0,26.0,1.520523754710782e+18,retweeted,RT @vivadirt: Witcher Logic ep 3 is out now! https://t.co/8P3b572CcC #thewitcher #witcherlogic https://t.co/9sLwm3xU4Q,neutral,1,492,2022-11-09T21:05:09.797553Z,2022-11-09T21:05:09.797553Z,1.17
171,300,4,301,1.1521747782723748e+18,0.0,0.0,0.0,5.0,1.2780707124194714e+18,retweeted,"RT @Natchos_panda: here she iiiiis!! 
my favorite murder princess🥺 #renfri 
#TheWitcher https://t.co/EcmhZu3BXE",positive,1,314,2022-11-09T20:41:40.465051Z,2022-11-09T20:41:40.465051Z,4.342
172,164,4,165,9.414306122919732e+17,0.0,0.0,0.0,11.0,1.090909593927078e+18,retweeted,"RT @art_cerealex: Geralt De Rivia (sort of) collab done by @mxrblesoda2 and me!
They made the lines and I did the colors.
Hope you like it!…",neutral,1,178,2022-11-09T20:21:28.758305Z,2022-11-09T20:21:28.758305Z,3.392
173,366,6,367,1.0817410087721288e+18,0.0,0.0,0.0,4.0,1.3410017794467635e+18,retweeted,"RT @_JeremyCrawford: How awesome is this?!? 

This makes me want to jump up on a bar and order this person ""4 f**kin' pints!"" 

Best #Witch…",positive,1,380,2022-11-09T20:51:14.436652Z,2022-11-09T20:51:14.436652Z,4.528
174,150,6,151,159275380.0,0.0,0.0,0.0,5.0,1.0685933068363204e+18,retweeted,"RT @AndyLeachDnD: What do you think my new potential cosplay character... Geralt of Riva 😎

Oh and The Witcher RPG is now in at @ChimeraNot…",neutral,1,164,2022-11-09T20:20:40.156219Z,2022-11-09T20:20:40.156219Z,11.881
175,434,2,435,7.528151537465098e+17,0.0,0.0,0.0,958.0,1.46573510184584e+18,retweeted,"RT @witchernetflix: You have a date with destiny ⚔ 

Join us live from the red carpet for the world premiere of #TheWitcher Season 2! 

Str…",neutral,1,448,2022-11-09T20:58:04.918189Z,2022-11-09T20:58:04.918189Z,1.963
176,413,5,414,339182321.0,0.0,0.0,0.0,105.0,1.432738442958422e+18,retweeted,"RT @swampcastle04: Three Little Steps

#ciri #thewitcher https://t.co/3tA8Okweut",neutral,1,427,2022-11-09T20:54:00.275863Z,2022-11-09T20:54:00.275863Z,0.82
177,20,4,21,50571724.0,0.0,0.0,0.0,0.0,,,"Let’s all pause to remember how good The Witcher 3 is, because it’s really very good | VG247 https://t.co/5rQcvrhSX8 #TheWitcher",positive,1,34,2022-11-09T20:04:06.840347Z,2022-11-09T20:04:06.840347Z,3.142
178,480,0,481,1.325079549776892e+18,0.0,0.0,0.0,441.0,1.5317440873673523e+18,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…",positive,1,494,2022-11-09T21:05:14.471067Z,2022-11-09T21:05:14.471067Z,1.595
179,328,0,329,369332870.0,0.0,0.0,0.0,80.0,1.3222858586790994e+18,retweeted,RT @DRAutoart: Netflix has been filming just outside of my studio door all week! The Witcher season 2. Caught a glimpse of Geralt of Rivia…,positive,1,342,2022-11-09T20:48:28.564601Z,2022-11-09T20:48:28.564601Z,15.031
180,272,0,273,35980968.0,0.0,0.0,0.0,1.0,1.2451384970669752e+18,retweeted,RT @displayofgaming: Kyle is live with the #TheWitcher right now. Keep him company during quarantine. #quarantineandstream #twitchaffiliate…,neutral,1,286,2022-11-09T20:39:23.477971Z,2022-11-09T20:39:23.477971Z,2.559
181,22,6,23,3928789223.0,3.0,0.0,1.0,0.0,8.917582519052984e+17,quoted,This makes me want to finish #TheWitcher 1... so I can play through 2 and start 3! 😍 https://t.co/ZuQEOLTYMu,positive,1,36,2022-11-09T20:04:16.711252Z,2022-11-09T20:04:16.711252Z,3.37
182,472,0,473,8.210085955213394e+17,13.0,0.0,1.0,5.0,,,"Happy birthday to  Yennefer of Vengerberg and Cirilla of Vengerberg
#TheWitcher https://t.co/w8TTR0BEZl",positive,1,486,2022-11-09T21:04:42.302941Z,2022-11-09T21:04:42.302941Z,2.389
183,194,2,195,52216611.0,1.0,0.0,0.0,0.0,,,#TheWitcher’s #HenryCavill might have just given fans their first look at #Netflix’s version of Roach! - https://t.co/hdtJh01zKn https://t.co/ib6NwkwAQE,neutral,1,208,2022-11-09T20:31:37.231279Z,2022-11-09T20:31:37.231279Z,3.628
184,431,7,432,1.3209011468112404e+18,0.0,0.0,0.0,23.0,1.4549326036901724e+18,retweeted,"RT @lambskier: I miss them so much • hey friends, hopefully getting back into art soon but here’s a small thing I did recently • #TheWitche…",positive,1,445,2022-11-09T20:57:52.376736Z,2022-11-09T20:57:52.376736Z,2.231
185,238,6,239,295388039.0,0.0,0.0,0.0,367.0,1.1899519998542766e+18,retweeted,"RT @sergioees: You are welcome...😏
#henrycavill #thewitcher https://t.co/9aWwPrlzlU",positive,1,251,2022-11-09T20:35:37.304785Z,2022-11-09T20:35:37.304785Z,2.757
186,414,6,415,7.38411641117741e+17,0.0,0.0,0.0,216.0,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu,neutral,1,428,2022-11-09T20:54:03.774352Z,2022-11-09T20:54:03.774352Z,2.595
187,198,6,199,1430512441.0,0.0,0.0,0.0,89.0,1.1345030658038252e+18,retweeted,RT @HenryCavillNews: “Genuinely love this horse.” More from Henry Cavill after wrapping #TheWitcher in Hungary https://t.co/YMgipLmHB9 http…,neutral,1,212,2022-11-09T20:31:47.875715Z,2022-11-09T20:31:47.875715Z,1.221
188,190,6,191,208732473.0,1.0,0.0,0.0,0.0,,,"Continue my #pathfinder campaign with good friends and next play a bit of #thewitcher 3 🖤
https://t.co/UIyg5Y7wDD
#streaming #silly #twitch #relax #chill #game #rpg",neutral,1,204,2022-11-09T20:31:25.444875Z,2022-11-09T20:31:25.444875Z,2.386
189,160,0,161,536465274.0,0.0,0.0,0.0,18.0,1.0909307481090088e+18,retweeted,"RT @l0ky86: I love #Netflix. Trinity sent WB away and went to TV.  #HenryCavill in #TheWitcher, #BenAffleck in #TripleFrontier, #ZackSnyder…",positive,1,174,2022-11-09T20:21:12.121240Z,2022-11-09T20:21:12.121240Z,4.235
190,132,4,133,124587304.0,4.0,0.0,0.0,0.0,,,Triss Merigold #TheWitcher #Fanart #digitalart #TheWitcher3 https://t.co/iDdj3MZaPU,neutral,1,146,2022-11-09T20:18:08.894930Z,2022-11-09T20:18:08.894930Z,1.192
191,3,3,4,8.35451658096296e+17,1.0,0.0,0.0,0.0,,,"Atmospheric #Displate artwork, inspired by some of our favourite games. 

#TheWitcher #TheLastOfUs #TLOU https://t.co/t4EDUs7pVU",positive,1,17,2022-11-09T20:02:21.931910Z,2022-11-09T20:02:21.931910Z,4.852
192,333,5,334,3268375567.0,2.0,1.0,0.0,0.0,,,Oh Valley Of Plenty... @thewitchernetfx #GeraltOfRivia #TheWitcher #Halloween2020 https://t.co/DtxfHtVleT,positive,1,347,2022-11-09T20:48:49.114596Z,2022-11-09T20:48:49.114596Z,2.551
193,185,1,186,1.1073963495934362e+18,0.0,0.0,0.0,22.0,1.0865612971085578e+18,retweeted,"RT @R34News: Geralt and Yennefer (The Witcher)
Artist: @SakimiChanArt

#rule34 #hentai #xxx #nsfw #thewitcher https://t.co/RBWKei8ggP",neutral,1,199,2022-11-09T20:30:48.155918Z,2022-11-09T20:30:48.155918Z,2.901
194,187,3,188,1.1229909820715048e+18,2.0,0.0,0.0,0.0,,,"Olgierd von Everec - The Witcher 3: Wild Hunt 
#dlc #heartofstone #thewitcher3 #TheWitcher #olgierd #drawing #art #pencilart https://t.co/Lw3RMQEajO",neutral,1,201,2022-11-09T20:31:17.086730Z,2022-11-09T20:31:17.086730Z,11.862
195,152,0,153,334521615.0,0.0,0.0,0.0,0.0,,,It's Foo Year's Eve!!🔴 Now live on Twitch playing The Witcher 3 - come watch at https://t.co/N17nBWiqPa  #TheWitcher #TheWitcher3 #Twitch #SupportSmallStreamers https://t.co/8MX0EjVcA3,neutral,1,166,2022-11-09T20:20:44.936077Z,2022-11-09T20:20:44.936077Z,1.975
196,476,4,477,3229076418.0,0.0,0.0,0.0,141.0,1.5205206153373737e+18,retweeted,RT @perseruna: happy birthday to THE BEST MOTHER DAUGHTER duo 🥳💌 everyone clapped!! #TheWitcher https://t.co/uTjKd0hNUV,positive,1,490,2022-11-09T21:05:04.003126Z,2022-11-09T21:05:04.003126Z,2.569
197,112,0,113,566538126.0,0.0,0.0,0.0,5.0,1.0244070234069934e+18,retweeted,RT @GeeksGamersCom: . @PerilousFate examines the popularity of retro games and implores AAA video games developers to rediscover their hear…,neutral,1,126,2022-11-09T20:17:13.006885Z,2022-11-09T20:17:13.006885Z,74.873
198,375,7,376,2957551517.0,0.0,0.0,0.0,490.0,1.3773223475861463e+18,retweeted,RT @thewitchernetfx: #thewitcher Season 2 has officially wrapped ! https://t.co/kYGLGpraSH,neutral,1,389,2022-11-09T20:51:46.223542Z,2022-11-09T20:51:46.223542Z,1.825
199,428,4,429,1.353362772118016e+18,0.0,0.0,0.0,23.0,1.4549326036901724e+18,retweeted,"RT @lambskier: I miss them so much • hey friends, hopefully getting back into art soon but here’s a small thing I did recently • #TheWitche…",positive,1,442,2022-11-09T20:57:36.698803Z,2022-11-09T20:57:36.698803Z,160.45
200,216,0,217,8.043276126212997e+17,0.0,0.0,0.0,616.0,1.1572246033050337e+18,retweeted,"RT @lure_lady: What is your fav girl from #TheWitcher?❤️
My new video with 3 girls is ready for watching! 
👉🏻 https://t.co/cOKm3pRD71 😱
Gir…",neutral,1,230,2022-11-09T20:34:15.286749Z,2022-11-09T20:34:17.714347Z,82.415
201,97,1,98,9.980984979110912e+17,0.0,0.0,0.0,1.0,1.0023247283617423e+18,retweeted,"RT @kaiiraii_: Streaming #witcher3 🔴LIVE🔴 right now! Come join me in staring at beautiful Geralt 😍! 🦄✨💕

https://t.co/xOeFZmYg6w

#twitchki…",positive,1,111,2022-11-09T20:14:27.796844Z,2022-11-09T20:14:30.875515Z,4.14
202,121,1,122,273541304.0,1.0,0.0,0.0,0.0,,,#Yennefer V.2 HAS COME TO!!! #THEWITCHERCOSPLAY #THEWITCHER https://t.co/JFak0rOBlX,neutral,1,135,2022-11-09T20:17:34.205933Z,2022-11-09T20:17:34.205933Z,1.243
203,295,7,296,256164218.0,3.0,0.0,5.0,1.0,1.267241626218439e+18,replied_to,"@IcedTea17 @noelleharmony @Yankeefan2975 @trinimellie @TaundaDEdwards, @momartian, @srvmoore, @JulianDimera. 🍿💻 #SelfCareSunday 

(hopefully @JBeauty7 and @sixxers ♊ will join soon 🤗)

I have #SweetMagnolias in my queue after #SiempreBruja, #TheWitcher, &amp; #LostInSpace 🧚🏼‍♀️",neutral,1,309,2022-11-09T20:41:05.706950Z,2022-11-09T20:41:05.706950Z,4.524
204,379,3,380,1.2169073136988242e+18,0.0,0.0,0.0,17.0,1.3526808165356134e+18,retweeted,"RT @AlienAlly2: Triss Merigold
#TheWitcher3 #TheWitcher #The_Witcher #Triss #Triss_Merigold #TrissMerigold #Game #3D #3DArt #Art #DazStudio…",neutral,1,393,2022-11-09T20:52:00.239246Z,2022-11-09T20:52:00.239246Z,5.008
205,397,5,398,1.307598418802389e+18,0.0,0.0,0.0,66.0,1.4102751763826688e+18,retweeted,RT @MathieuTURI: Just received these 4 awesome books by @ThirdEditions. It seems they know me very well! 🎮 #deathstranding #thewitcher #met…,positive,1,411,2022-11-09T20:52:57.261743Z,2022-11-09T20:52:57.261743Z,1.593
206,344,0,345,2250864506.0,0.0,0.0,0.0,539.0,1.3434991881395077e+18,retweeted,RT @thewitchernetfx: #TheWitcher Season 2 ⚔ https://t.co/ja4mgyMHtg,positive,1,358,2022-11-09T20:49:26.834699Z,2022-11-09T20:49:26.834699Z,2.133
207,157,5,158,2997040017.0,1.0,0.0,0.0,1.0,,,"LIVE! Its time to start a new game! The Witcher 3! Lets go, come chill and watch some terrible gameplay! POG https://t.co/ik2cmHPnTZ #TheWitcher #XboxOne #hype #Twitch",neutral,1,171,2022-11-09T20:21:00.680455Z,2022-11-09T20:21:00.680455Z,1.038
208,319,7,320,1.2546631131500257e+18,0.0,0.0,0.0,8.0,1.300499725406425e+18,retweeted,"RT @HC_Turkey: #HenryCavill #GeraltofRivia #ThoseEyes #TheWitcher 
Photo credit to @marcjobst1 https://t.co/VircrhrlKz",positive,1,333,2022-11-09T20:43:21.659346Z,2022-11-09T20:43:21.659346Z,2.981
209,53,5,54,4186500193.0,0.0,0.0,0.0,8.0,9.363555662549934e+17,retweeted,RT @ArseQueef: Geralt + @matthewmercer? What's not to love? 😏⚔️ #CriticalRole #TheWitcher https://t.co/rFJmBM6OBP,positive,1,67,2022-11-09T20:07:39.722493Z,2022-11-09T20:07:39.722493Z,1.373
210,456,0,457,2153495668.0,0.0,0.0,0.0,284.0,1.4983944973062185e+18,retweeted,"RT @axenanim: Shani magic skills 😏
#TheWitcher3 #rule34 #TheWitcher 

Shani - @IGeneralButchI 
Male - @1ceDev_ 

720 - https://t.co/DtEXrIQ…",neutral,1,470,2022-11-09T21:02:21.292538Z,2022-11-09T21:02:21.292538Z,1.879
211,17,1,18,635585054.0,0.0,0.0,0.0,0.0,,,"The White Wolf, digital 9x12 
#thewitcher #geraltofrivia #art #Photoshop #painting #gaming… https://t.co/cQpLLiPYvk",neutral,1,31,2022-11-09T20:03:54.088829Z,2022-11-09T20:03:54.088829Z,1.648
212,125,5,126,7.93755068742955e+17,0.0,0.0,0.0,6.0,1.0356502577558816e+18,retweeted,"RT @YouseiCosplay: Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall…",neutral,1,139,2022-11-09T20:17:42.183383Z,2022-11-09T20:17:42.183383Z,0.799
213,47,7,48,3082317614.0,0.0,0.0,0.0,5.0,9.254448500859576e+17,retweeted,"RT @howmanymanu: The looks, the glance, the talent, @Zach_McGowan is #Geralt @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #TheWitcher…",positive,1,61,2022-11-09T20:07:15.959202Z,2022-11-09T20:07:15.959202Z,3.245
214,39,7,40,2168517021.0,0.0,0.0,0.0,9.0,9.142584420340408e+17,retweeted,"RT @Madzell_Plays: Stream on! Still first playthrough, come hang out! #TheWitcher https://t.co/xOoMXZ5kbv #twitch #gaming #SupportSmallStre…",neutral,1,53,2022-11-09T20:05:48.155866Z,2022-11-09T20:05:52.035663Z,4.43
215,418,2,419,1656577777.0,0.0,0.0,0.0,152.0,1.2439933564154388e+18,retweeted,"RT @Sayuri527art: Geralt's bodyguards #StayAtHome together 🐺🍻🐺
#TheWitcher Mafia!au #Lambert #Eskel https://t.co/brCsBCRmNS",neutral,1,432,2022-11-09T20:54:15.158965Z,2022-11-09T20:54:15.158965Z,3.079
216,348,4,349,9.2347011227059e+17,0.0,0.0,0.0,14.0,1.344765531325395e+18,retweeted,RT @Luscious_Net: #Ciri goes muff diving in the world of #TheWitcher.💋#lesbian #hentai https://t.co/zNPGQhfgGq,neutral,1,362,2022-11-09T20:49:51.398448Z,2022-11-09T20:49:51.398448Z,14.841
217,429,5,430,1.3844282280775066e+18,0.0,0.0,0.0,325.0,1.454523760741167e+18,retweeted,"RT @Marymetzgr: Lilac and Gooseberries ✨🖤🤍 

(Yennefer from #TheWitcher) https://t.co/ak7U1eed9w",neutral,1,443,2022-11-09T20:57:39.733351Z,2022-11-09T20:57:39.733351Z,2.228
218,95,7,96,8.7751571163102e+17,0.0,0.0,0.0,2.0,9.909303160251064e+17,retweeted,"RT @hmelrose: Pick up the first Witcher game for free on GOG (after you create an account, &amp; have Gwent in your game library) https://t.co/…",positive,1,109,2022-11-09T20:14:22.067095Z,2022-11-09T20:14:22.067095Z,4.055
219,318,6,319,9.856953836397322e+17,0.0,0.0,0.0,5.0,1.3005816725477376e+18,retweeted,"RT @PraetorioXII: A Whole New Monster! The Witcher [PC] LIVE! https://t.co/E2vSH50ucm
#thewitcher #streaming #twitch #pcgaming

@unifiedstr…",neutral,1,332,2022-11-09T20:43:17.846434Z,2022-11-09T20:43:17.846434Z,1.618
220,225,1,226,137473433.0,2.0,0.0,0.0,0.0,,,"October Featuring #TheWitcher Trilogy, #ApexLegends, and of course #WowClassic. Plus if I am home in time live reactions to #WWE, #AEW, and #ImpactWrestling. #smallstreamer #SmallStreamerCommunity #SmallStreamersConnect #wrestling #Twitch #twitchtv",neutral,1,238,2022-11-09T20:34:49.335285Z,2022-11-09T20:34:49.335285Z,3.117
221,224,0,225,183297413.0,0.0,0.0,0.0,20.0,1.1787095922109563e+18,retweeted,RT @dinesh_s: If you’re at @NY_Comic_Con come by room 1B03 on Thursday at 1:30 and chat all things #BloodshotMovie #TheWitcher #FinalFantas…,positive,1,253,2022-11-09T20:35:53.576639Z,2022-11-09T20:35:53.576639Z,3.425
222,334,6,335,9.717902477544284e+17,0.0,0.0,0.0,29.0,1.322458724972331e+18,retweeted,"RT @RedanianIntel: Netflix offers a small glimpse at #TheWitcher Season 2
https://t.co/peRRUXvczm",positive,1,348,2022-11-09T20:48:52.055612Z,2022-11-09T20:48:52.055612Z,2.08
223,278,6,279,46364962.0,0.0,0.0,0.0,4.0,1.2451330059890442e+18,retweeted,RT @GeekandSundry: These stuntmen are bringing #TheWitcher and #TheMandalorian fight scenes to life — and it's epic. https://t.co/jJR2PwI4O7,positive,1,292,2022-11-09T20:39:45.557529Z,2022-11-09T20:39:45.557529Z,3.185
224,168,0,169,8.179338277586207e+17,2.0,0.0,0.0,0.0,,,"@JellyD0ughnut 🤣🤣🤣
This CSI: Witcher series needs a little more work...
#MonsterHunterWorld #TheWitcher #CSI 
https://t.co/kSRegxJWqR",neutral,1,182,2022-11-09T20:21:43.373958Z,2022-11-09T20:21:43.373958Z,1.924
225,103,7,104,9.975138472871322e+17,0.0,0.0,0.0,5.0,1.0021135976931942e+18,retweeted,RT @michaeldenicola: I sketched this dude cause @torianne00 said so. tomorrow I'll be back at it doing more superhero traditional drawings.…,neutral,1,117,2022-11-09T20:15:20.921163Z,2022-11-09T20:15:20.921163Z,3.019
226,343,7,344,1.156343959309828e+18,0.0,0.0,0.0,12.0,1.3334432761380332e+18,retweeted,"RT @hearthboundpod: !!! OUR FIRST GIVEAWAY !!!

We are giving away a copy of THE WITCHER 3: WILD HUNT - GotY Edition on #Steam 

In 24 hour…",neutral,1,357,2022-11-09T20:49:23.897836Z,2022-11-09T20:49:23.897836Z,1.78
227,239,7,240,47874331.0,0.0,0.0,0.0,45.0,1.1900278718272676e+18,retweeted,RT @RottenTomatoes: #TheWitcher premieres December 20th on Netflix https://t.co/q0a6JK1MRn,neutral,1,252,2022-11-09T20:35:41.010247Z,2022-11-09T20:35:43.324894Z,4.9030000000000005
228,197,5,198,1430512441.0,0.0,0.0,0.0,58.0,1.1345021570030838e+18,retweeted,RT @HenryCavillNews: Is that you Roach? 🐎 “A great way to say goodbye to Hungary.” Watch Henry Cavill’s new video! https://t.co/Sx0Gy5UMuZ…,neutral,1,211,2022-11-09T20:31:45.502250Z,2022-11-09T20:31:45.502250Z,1.754
229,310,6,311,1.239490171726332e+18,0.0,0.0,0.0,57.0,1.2893444168434074e+18,retweeted,"RT @henrylatinfan: Sexy 

#HenryCavill
#superman
#thewitcher
#sherlockholmes
#inmortals https://t.co/NWLmV9o5es",positive,1,324,2022-11-09T20:42:49.435894Z,2022-11-09T20:42:49.435894Z,2.401
230,396,4,397,445118770.0,0.0,0.0,0.0,66.0,1.4102751763826688e+18,retweeted,RT @MathieuTURI: Just received these 4 awesome books by @ThirdEditions. It seems they know me very well! 🎮 #deathstranding #thewitcher #met…,positive,1,410,2022-11-09T20:52:54.796976Z,2022-11-09T20:52:54.796976Z,0.817
231,331,3,332,143147325.0,0.0,0.0,0.0,5.0,1.322630111431111e+18,retweeted,"RT @henrylatinfan: Reposted from @henrycavill #TheWitcher
@WitcherNetflix https://t.co/JzTNHT2zmT",neutral,1,345,2022-11-09T20:48:43.058612Z,2022-11-09T20:48:43.058612Z,2.137
232,494,6,495,1.172382583344132e+18,0.0,0.0,0.0,55.0,1.5369246545933804e+18,retweeted,RT @Fabinui: Triss Merigold Cosplay #Trissmerigold #TheWitcher #TheWitcher3 #redhairedgirl #witch #Lilith #fabibi https://t.co/ccvkudzIZo,neutral,1,508,2022-11-09T21:07:11.408485Z,2022-11-09T21:07:11.408485Z,1.366
233,77,5,78,9.322721623998504e+17,11.0,0.0,0.0,1.0,,,"Yennefer and Geralt

#thewitcher #cdprojektred #geraltofrivia #gaming #artistsontwitter #mgn https://t.co/Ytyb7auV3U",neutral,1,91,2022-11-09T20:13:03.420277Z,2022-11-09T20:13:03.420277Z,1.993
234,385,1,386,73216553.0,0.0,0.0,0.0,3.0,1.3994648229625938e+18,retweeted,"RT @comingsoonnet: PlayStation Now June 2021 Games Include #TheWitcher 3, Sonic &amp; More https://t.co/G7qeP3t3Fn",neutral,1,399,2022-11-09T20:52:25.458296Z,2022-11-09T20:52:25.458296Z,1.923
235,253,5,254,805611534.0,0.0,0.0,0.0,1050.0,1.2116510517341512e+18,retweeted,RT @witchernetflxtv: This friendship tho 😂 #TheWitcher https://t.co/eOtGi2dazo,positive,1,267,2022-11-09T20:37:24.339017Z,2022-11-09T20:37:24.339017Z,2.176
236,405,5,406,7.098641503741542e+17,0.0,0.0,0.0,4.0,1.421474527041704e+18,retweeted,RT @iReinaValentine: Good of Netflix to finally acknowledge that Anya Chalotra is an It Girl and needs to be praised as such. Because we be…,positive,1,419,2022-11-09T20:53:32.364964Z,2022-11-09T20:53:32.364964Z,5.529
237,298,2,299,1.2487800914018714e+18,0.0,0.0,0.0,805.0,1.2089964857878405e+18,retweeted,RT @villainsdefiant: I’d die for Netflix!Witcher’s Jaskier tbh #thewitcher #wiedźmin https://t.co/8mFxAIS79Z,positive,1,312,2022-11-09T20:41:24.961609Z,2022-11-09T20:41:24.961609Z,2.944
238,189,5,190,58954375.0,0.0,0.0,0.0,235.0,1.1130948574200463e+18,retweeted,"RT @VideoArtGame: The #FanArt of #TheWitcher ⚔🎨

""Beautiful Landscapes""

Artist: @MichalKus3 https://t.co/7mKxsclp2q",neutral,1,203,2022-11-09T20:31:22.297827Z,2022-11-09T20:31:22.297827Z,1.151
239,454,6,455,88216568.0,0.0,0.0,0.0,25.0,1.4781855673555558e+18,retweeted,RT @chaikavsky: Precious family moment #thewitcher https://t.co/JbECTfghAq,positive,1,468,2022-11-09T21:02:15.521028Z,2022-11-09T21:02:15.521028Z,1.694
240,358,6,359,7.457475802109706e+17,0.0,0.0,0.0,11.0,1.3557937691746222e+18,retweeted,"RT @bluemarbl: And, most dear actors, eat no onions 
nor garlic, for we are to utter sweet breath; and I 
do not doubt but to hear them say…",neutral,1,372,2022-11-09T20:50:37.867596Z,2022-11-09T20:50:37.867596Z,4.751
241,246,6,247,191402061.0,0.0,0.0,0.0,15.0,1.199780237795418e+18,retweeted,RT @Witcher_netflix: Geralt and Yennefer #TheWitcher https://t.co/BhJG0aENpg,positive,1,260,2022-11-09T20:36:50.159433Z,2022-11-09T20:36:50.159433Z,25.048
242,384,0,385,3765940274.0,0.0,0.0,0.0,22.0,1.3994973576460493e+18,retweeted,RT @sergioees: I hope that we get a teaser/trailer of the season 2 of #TheWitcher in June.🤞🏼 https://t.co/8ZRFmn0sot,positive,1,398,2022-11-09T20:52:22.691513Z,2022-11-09T20:52:22.691513Z,2.87
243,487,7,488,994296943.0,0.0,0.0,0.0,441.0,1.5317440873673523e+18,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…",positive,1,501,2022-11-09T21:06:20.187848Z,2022-11-09T21:06:20.187848Z,2.991
244,341,5,342,1.097640942616621e+18,0.0,0.0,0.0,24.0,1.332746256448426e+18,retweeted,RT @sin_zinth: Oh look its the profile pic. #TheWitcher #geralt https://t.co/IYQ41KmkYl,neutral,1,355,2022-11-09T20:49:19.203813Z,2022-11-09T20:49:19.203813Z,1.701
245,498,2,499,1.024620016770134e+18,0.0,0.0,0.0,553.0,1.553500860507984e+18,retweeted,RT @perseruna: farewells between old enemies/new friends 🌿🫀🫂 #thewitcher https://t.co/R00QogXTbK,neutral,1,512,2022-11-09T21:07:29.574719Z,2022-11-09T21:07:29.574719Z,1.006
246,489,1,490,8.697329029841347e+17,0.0,0.0,0.0,400.0,1.5310045373681992e+18,retweeted,"RT @Irine_Meier: Why all the sorceresses in The Witcher universe are so ridiculously attractive? ❤️‍🔥
I can’t resist to cosplay them all!!!…",positive,1,503,2022-11-09T21:06:51.776419Z,2022-11-09T21:06:51.776419Z,2.838
247,362,2,363,7.59824410643669e+17,0.0,0.0,0.0,52.0,1.3661372062392812e+18,retweeted,"RT @sunflona: sighs wistfully. I miss iorveth
#thewitcher https://t.co/SUAgihbE0k",positive,1,376,2022-11-09T20:50:59.201351Z,2022-11-09T20:50:59.201351Z,2.383
248,31,7,32,1656609337.0,0.0,0.0,2.0,0.0,,,"For anyone that played all of #TheWitcher series and loved #TheWitcher3, is it worth going back and playing the first two games? #RPG #PC",positive,1,45,2022-11-09T20:05:22.980685Z,2022-11-09T20:05:22.980685Z,6.082
249,440,0,441,3112105088.0,0.0,0.0,0.0,1421.0,1.4770017687143465e+18,retweeted,"RT @Irine_Meier: One more photo of Yen for you 😊

Thank you very much for your sweet words about this cosplay ❤️
I'm still speechless, but…",positive,1,454,2022-11-09T21:01:04.891160Z,2022-11-09T21:01:06.284015Z,31.07
250,244,4,245,443200071.0,0.0,0.0,0.0,17.0,1.2008450604948767e+18,retweeted,RT @HenryCavillNews: Henry Cavill talks @witchernetflix with @ArenaFer. Budapest set interview airing in Argentina’s #chicaspochocleras sho…,positive,1,258,2022-11-09T20:36:20.682833Z,2022-11-09T20:36:20.682833Z,2.977
251,421,5,422,7.240526736499999e+17,0.0,0.0,0.0,4.0,1.4434064780067922e+18,retweeted,"RT @JustinGreenVO: Don't forget! 🐺⚔

#TheWitcher #twitch #twitchstreamer #voiceactor #smallstreamer #livestream https://t.co/K1n0T1e5FK",neutral,1,435,2022-11-09T20:54:26.809086Z,2022-11-09T20:54:26.809086Z,1.6
252,497,1,498,1147599840.0,0.0,0.0,0.0,553.0,1.553500860507984e+18,retweeted,RT @perseruna: farewells between old enemies/new friends 🌿🫀🫂 #thewitcher https://t.co/R00QogXTbK,neutral,1,511,2022-11-09T21:07:27.795706Z,2022-11-09T21:07:27.795706Z,1.579
