actor_id
Rodney A. Grant, Omaha[7]	
Saginaw Grant, member of Sac and Fox Nation[8]	
Kimberly Norris Guerrero, Colville (enrolled), Salish-Kootenai, and Cherokee[9]	
Charlie Hill, Oneida, Mohawk, Cree	
Nathan Lee Chasing His Horse, Lakota	
Jack Hoxie, Nez Perce[10]	
Miko Hughes, Chickasaw	
Blu Hunt - American actress, Oglala Lakota	
Ben Johnson,[11][12] Cherokee, grew up on an Osage reservation	
Oscar Kawagley, Yup'ik	
Geraldine Keams, Navajo	
Stepfanie Kramer, Eastern Band Cherokee
Eddie Little Sky, Oglala Lakota	
Sacheen Littlefeather, White Mountain Apache/Yaqui	
Phil Lucas, Choctaw Nation of Oklahoma 
Randolph Mantooth, Seminole
Robin Maxkii, Stockbridge-Munsee, actress 
Zahn McClarnon, Hunkpapa Lakota, actor
Russell Means, Oglala Lakota, activist, actor
Tatanka Means, Navajo, Lakota	
Amber Midthunder (Fort Peck Sioux)	
Arthur Redcloud, Navajo	
Red Wing, (Lillian St. Cyr), Winnebago Tribe of Nebraska	
Steve Reevis, Blackfeet	
Branscombe Richmond, Aleut
Pernell Roberts, film and television actor, Muscogee
Will Rogers (1879â€“1935), Cherokee, film and vaudeville actor, movie producer
Ned Romero, film and television actor, Chitimacha
Frank Salsedo, Wappo	
Will Sampson, Muscogee (Creek) Nation	
Larry Sellers, Osage, Cherokee, Lakota
Martin Sensmeier, Tlingit, Koyukon Athabascan	
Eddie Spears, BrulÃ©
Michael Spears, BrulÃ©	
Chaske Spencer, Sioux-Nez Perce-Cherokee-Muscogee Creek-French-Dutch	
Luther Standing Bear, Oglala Lakota
Wes Studi, Cherokee Nation
Jim Thorpe, Sac and Fox	
Chief Thunderbird, Cheyenne	
John Trudell, Dakota people	
Sheila Tousey, Menominee, Stockbridge-Munsee
Misty Upham, Blackfeet Tribe
Noah Watts, Crow/Blackfeet	
Floyd Red Crow Westerman, Sisseton Wahpeton Oyate	
James Young Deer, Nanticoke, 1876â€“1946	
Chief Yowlachie, Yakima	
Evan Adams, Coast Salish	
Allakariallak, Inuit	
Nathaniel Arcand, Plains Cree	
Gerald Auger, Woodland Cree	
Adam Beach, Saulteaux	
Tanaya Beatty, Awaetlatla	
Rykko Bellemare, Atikamekw	
Kwena Bellemare-Boivin	
Morris Birdyellowhead, Paul First Nation	
Ryan Rajendra Black	
Ta'Kaiya Blaney, Tla'amin Nation	
Cherish Violet Blood, Kainai	
Columpa Bobb, Tsleil-Waututh[1]	
Sonia Boileau, Mohawk	
Tina Louise Bomberry, Mohawk	
Eugene Brave Rock, Kainai	
Joe Buffalo, Cree[2]	
Ashley Callingbull, Cree	
Lorne Cardinal, Cree	
Tantoo Cardinal, Cree, MÃ©tis	
Shirley Cheechoo, Cree	
Byron Chief-Moon	
Robbi Chong, partly Cherokee	
Dan George, Tsleil-Waututh	
Darrell Dennis, Shuswap	
Grace Dove, Shuswap	
Meegwun Fairbrother, Ojibwe	
Gary Farmer, Cayuga	
Waawaate Fobister, Ojibwe[3]	
Cree Summer Francks, Plains Cree (adopted)	
Rainbow Sun Francks, Plains Cree (adopted)	
Cara Gee, Ojibwe	
Chief Dan George, Salish 	
Glen Gould, Mi'kmaq	
Graham Greene, Oneida
Douglas GrÃ©goire, Innu	
Yamie GrÃ©goire, Innu	
Michael Greyeyes, Plains Cree	
Max Gros-Louis, Huron-Wendat	
Jimmy Herman, Dene, Chipewyan	
RenÃ© Highway, Cree	
Zoe Hopkins, Heiltsuk, Mohawk	
Kaniehtiio Horn, Mohawk	
Duane Howard, Nuu-chah-nulth	
Johnny Issaluk, Inuit	
Madeline Ivalu, Inuit[4]	
Paul-Dylan Ivalu, Inuit[4]	
Tom Jackson, Cree, MÃ©tis
KawennÃ¡here Devery Jacobs, Mohawk	
Margo Kane, Cree, Saulteaux	
Tina Keeper, Cree	
Kiawentiio, Mohawk	
Anna Lambe, Inuit	
Tina Lameman, Cree[5]	
Craig Lauzon, Ojibwe	
Jani Lauzon, Ojibwe, Cree	
George Leach, Lillooet	
Phillip Lewitski, Mohawk	
Cody Lightning, Cree	
Crystle Lightning, Cree	
Georgina Lightning, Cree	
Kevin Loring, Nlakapamuk	
Wendy Lumby, Swan Lake	
Cheri Maracle, Mohawk[6]	
Gail Maurice, MÃ©tis[7]	
Sera-Lys McArthur, Nakota/Assiniboine Pheasant Rump Nakota First Nation[8]	
Glen Meadmore	
Andrea Menard, Metis	
Billy Merasty, Cree	
Steven Cree Molison, Cree/MÃ©tis[9]	
Carmen Moore	
Violet Nelson, KwakwakaÊ¼wakw	
Jacques Newashish, Atikamekw	
Paul Nutarariaq, Inuit, Ojibwe, Cree	
Brandon Oakes, Mohawk	
Joshua Odjick, Algonquin	
Joel Oulette, Cree/MÃ©tis
Bronson Pelletier, Cree	
Wilma Pelly, Saulteaux	
Tahmoh Penikett, White River First Nation	
Jennifer Podemski, Saulteaux, MÃ©tis	
Tamara Podemski, Saulteaux, MÃ©tis	
Paul Rabliauskas, Anishinaabe	
Justin Rain, Cree	
Duke Redbird, Ojibwe	
Alex Rice, Mohawk	
Samian, Abitibiwinni	
Buffy Ste. Marie, Cree	
August Schellenberg, Mohawk, MÃ©tis	
Eric Schweig, Inuvialuit, Chippewa, Dene	
Marika Sila, Inuvialuit	
Jay Silverheels, Mohawk - known for his role of Tonto on The Lone Ranger	
Bernard Starlight, TsuutÊ¼ina Nation	
Michelle St. John, Cree	
Roseanne Supernault, Cree/MÃ©tis	
Elle-MÃ¡ijÃ¡ Tailfeathers, Blackfoot-Sami	
Michelle Thrush, Cree	
Gordon Tootoosis, Cree, Stoney	
Billy Two Rivers, Mohawk	
Natar Ungalaaq, Inuit	
Jacob Whiteduck-Lavoie, Algonquin
Hiroshi Abe
Tsuyoshi Abe
Osamu Adachi
Hiroki Aiba
Masaki Aiba
Kazuyuki Aijima
Show Aikawa
Jin Akanishi
Eiji Akaso
Kousei Amano
Kenji Anan
Masanobu Andō
Sota Aoyama
Hirofumi Arai
Hirofumi Araki
Tadanobu Asano
Kai Atō
Kiyoshi Atsumi
Gō Ayano
Daisuke Ban
Eiji Bandō
Bandō Mitsugorō X
Bunta Sugawara
Yudai Chiba
Sonny Chiba (Shinichi Chiba)
Sandayū Dokumamushi
Koichi Domoto
Tsuyoshi Domoto
Yōsuke Eguchi
Eita
Kenichi Endō
Yuya Endo
Ken'ichi Enomoto
Tatsuya Fuji
Takahiro Fujimoto
Hiroshi Fujioka
Makoto Fujita
Tatsuya Fujiwara
Mitsuru Fukikoshi
Sota Fukushi
Masaharu Fukuyama
Yuki Furukawa
Yūta Furukawa
Akira Fuse
Takashi Hagino
Masato Hagiwara
Tatsuomi Hamada
Yoshio Harada
Kento Hayashi
Masahiro Higashide
Hideo Higashikokubaru (stage name: Sonomanma Higashi)
Hiroaki Hirata
Takahiro Hōjō
Kanata Hongō
Kei Horie
Masami Horiuchi
Shigeki Hosokawa
Hyde (Hideto Takarai)
Ichikawa Raizō VIII
Utaemon Ichikawa
Hiroki Iijima
Chosuke Ikariya
Ryō Ikebe
Sosuke Ikematsu
Toma Ikuta
Yu Inaba
Atsuhiro Inukai
Tatsuya Isaka
Yūsuke Iseya
Renji Ishibashi
Ryo Ishibashi
Takuya Ishida
Yujiro Ishihara
Saburo Ishikura
Asahi Ito
Atsushi Itō
Hayato Ichihara
Hayato Isomura
Arata Iura
Shigeru Izumiya
Takeshi Kaga
Teruyuki Kagawa
Shouma Kai
Masaki Kaji
Kenta Kamakari
Kazuya Kamenashi
Yusuke Kamiji
Ryunosuke Kamiki
Ryuji Kamiyama
Jun Kaname
Takeshi Kaneshiro
Mitsuru Karahashi
Toshiaki Karasawa
Ryo Kase
Chiezō Kataoka
Tsurutaro Kataoka
Kento Kaku
Go Kato
Kazuki Kato
Keisuke Katō
Shingo Katori
Shintaro Katsu
Ryo Katsuji
Morio Kazama
Takuya Kimura
Tatsunari Kimura
Yorozuya Kinnosuke
Renn Kiriyama
Yūji Kishi
Shin Kishida
Eiki Kitamura
Takumi Kitamura
Takeshi Kitano
Taiko Katono
Akira Kobayashi
Kaoru Kobayashi
Keiju Kobayashi
Kiyoshi Kobayashi
Masahiro Kobayashi
Nenji Kobayashi
Teppei Koike
Masahiko Kondō
Yuta Koseki
Kane Kosugi
Yoshikazu Kotani
Shin Koyamada
Koyuki
Kengo Kora
Yōsuke Kubozuka
Masataka Kubota
Yasuaki Kurata
Mackenyu
Keita Machida
Gordon Maeda
Goki Maeda
Fuyukichi Maki
Mako (Makoto Iwamatsu)
Shotaro Mamiya
Maruse Taro
Takahisa Masuda
Kenji Matsuda
Ryuhei Matsuda
Shota Matsuda
Yūsaku Matsuda
Ken Matsudaira
Tori Matsuzaka
Hiroki Matsukata
Naruki Matsukawa
Hiroya Matsumoto
Jun Matsumoto
Takashi Matsuo
Yuya Matsushita
Shinnosuke Mitsushima
Kenichi Matsuyama
Takashi Matsuyama
Toshiro Mifune
Kensei Mikami
Kōji Mitsui
Akifumi Miura
Haruma Miura
Tomokazu Miura
Seiji Miyaguchi
Yuya Miyashita
Hiroshi Miyauchi
Miyavi
Hio Miyazawa
Atomu Mizuishi
Hiro Mizushima
Ryoji Morimoto
Hisaya Morishige
Mirai Moriyama
Masahiro Motoki
Hiroaki Murakami
Nijiro Murakami
Kanako Miyamoto
Masatoshi Nagase
Akira Nagata
Kento Nagayama
Takashi Nagayama
Tatsuya Nakadai
Taishi Nakagawa
Kiichi Nakai
Masahiro Nakai
Masaki Nakao
Taiga Nakano
Yuto Nakajima
Yuichi Nakamaru
Atsuo Nakamura
Katsuo Nakamura
Masatoshi Nakamura
Tomoya Nakamura
Yūichi Nakamura
Ichirō Nakatani
Hiroki Narimiya
Mikio Narita
Ryo Narita
Kazunari Ninomiya
Toshiyuki Nishida
Shun Nishime
Hidetoshi Nishijima
Ryo Nishikido
Masahiko Nishimura
Shunsuke Nishikawa
Shūhei Nomura
Yūji Oda
Ryohei Odai
Joe Odagiri
Ken Ogata
Yuuki Ogoe
Shun Oguri
Kengo Ohkuchi
Satoshi Ohno
Yo Oizumi
Masi Oka
Masaki Okada
Masumi Okada
Amane Okayama
Masaya Oki
Denjirō Ōkōchi
So Okuno
Hiroyuki Onoue
Takao Osawa
Shugo Oshinari
Ren Osugi
Hideji Ōtaki
Chishū Ryū
Ryo Ryusei
Kippei Shiina
Tetsurō Sagawa
Takumi Saitoh
Kentaro Sakaguchi
Tak Sakaguchi
Masato Sakai
Sho Sakurai
Dori Sakurada
Hiroyuki Sanada
Hiroyuki Sanada
Takashi Sasano
Jiro Sato
Kōichi Satō
Yuki Sato
Takeru Satoh
Kenta Satoi
Taichi Saotome
Kōtarō Satomi
Tetsu Sawaki
Ikki Sawamura
Koreya Senda
Kōji Seto
Toshiki Seto
Jouji Shibue
Shunya Shiraishi
Shirō Shimomoto
Takashi Shimura
Akihisa Shiono
Jun Shison
Yu Shirota
Joe Shishido
Takashi Sorimachi
Masaki Suda
Kenta Suga
Takamasa Suga
Ryōtarō Sugi
Hiroki Suzuki
Hiroki Suzuki
Yosuke Sugino
Tomorowo Taguchi
Manpei Takagi
Shinpei Takagi
Shinpei Takagi
Fumiya Takahashi
Hideki Takahashi
Ryuki Takahashi
Yuya Takaki
Ken Takakura
Shiho Takano
Sousuke Takaoka
Masahiro Takashima
Masanobu Takashima
Kaku Takashina
Mahiro Takasugi
Kouhei Takeda
Tetsuya Takeda
Naoto Takenaka
Yutaka Takenouchi
Ryoma Takeuchi
Hideaki Takizawa
Hiroshi Tamaki
Tetsuji Tamayama
Tetsurō Tamba
Yoshitaka Tamba
Masakazu Tamura
Takahiro Tamura
Ryō Tamura
Seiichi Tanabe
Kei Tanaka
Koki Tanaka
Kunie Tanaka
Min Tanaka
Minoru Tanaka
Hayato Tani
Kei Tani
Shōsuke Tanihara
Yuya Tegoshi
Susumu Terajima
Hidenori Tokuyama
Eijirō Tōno
Etsushi Toyokawa
Junki Tozuka
Takayuki Tsubaki
Kanji Tsuda
Kenjiro Tsuda
Keito Tsuna
Masahiko Tsugawa
Shinya Tsukamoto
Masane Tsukayama
Satoshi Tsumabuki
Shingo Tsurumi
Takeshi Tsuruno
Shinichi Tsutsumi
Shigeru Tsuyuguchi
Asahi Uchida
Masato Uchiyama
Tatsuya Ueda
Hitoshi Ueki
Shuhei Uesugi
Seishū Uragami
Gō Wakabayashi
Tomisaburo Wakayama
Ken Watanabe
Shu Watanabe
Tetsuya Watari
Tsunehiko Watase
Eiji Wentz
Yūya Yagira
Kōji Yakusho
Keaton Yamada
Takayuki Yamada
Yūki Yamada
Kōichi Yamadera
Shogo Yamaguchi
Kazuhiro Yamaji
Koji Yamamoto
Tarō Yamamoto
Ryosuke Yamamoto
Ken Yamamura
So Yamamura
Tomohisa Yamashita
Kento Yamazaki
Tsutomu Yamazaki
Kotaro Yanagi
Tomo Yanagishita
Norito Yashima
Ryusei Yokohama
Ryo Yokoyama
Kōsuke Yonehara
Hidetaka Yoshioka
Ryo Yoshizawa
Tomohisa Yuge
Kousei Yuki
Konparu Zenchiku
Konparu Zenpō
Haruka Abe
Nagisa Abe
Natsumi Abe
Rika Adachi
Yumi Adachi
Saki Aibu
Shoko Aida
Yuzuki Aikawa
Rina Aizawa
Kyoko Aizome
Sayaka Akimoto
Tsubasa Akimoto
Yoko Akino
Rio Akisada
Kumiko Akiyoshi
Yūki Amami
Chisato Amate
Eiko Ando
Sakura Andō
Yū Aoi
Wakana Aoi
Mayuko Aoki
Tsuru Aoki
Yuko Araki
Yui Aragaki
Michiyo Aratama
Narimi Arimori
Kasumi Arimura
Momoka Ariyasu
Nao Asahi
Mayumi Asaka
Nana Asakawa
Aiko Asano
Atsuko Asano
Yūko Asano
Ruriko Asaoka
Kumiko Asō
Yumi Asō
Chikage Awashima
Haruka Ayase
Fumika Baba
Chieko Baisho
Mitsuko Baisho
Catalina Yue
Chara
Chiaki (Fujimoto Chiaki)
Reiko Chiba
Rei Dan
Kanako Enomoto
Makiko Esumi
Rie Fu
Yuko Fueki
Sumiko Fuji
Takako Fuji
Mina Fujii
Miho Fujima
Mizuki Fukumura
Shiho Fujimura
Yumiko Fujita
Ayako Fujitani
Miki Fujitani
Miwako Fujitani
Norika Fujiwara
Kyoko Fukada
Mayuko Fukuda
Eri Fukatsu
Kazue Fukiishi
Mayuko Fukuda
Mutsumi Fukuma
Rila Fukushima
Haruka Fukuhara
Seika Furuhata
Ayame Goriki
Kumiko Goto
Maki Goto
Michiko Hada
Chisaki Hama
Mie Hama
Minami Hamabe
Ayumi Hamasaki
Rumi Hanai
Sachie Hara
Setsuko Hara
Tomoyo Harada
Haru
Kyōko Hasegawa
Ai Hashimoto
Kanna Hashimoto
Manami Hashimoto
Reika Hashimoto
Yoshie Hayasaka
Hiroko Hayashi
Akari Hayami
Riona Hazuki
Emiri Henmi
Mari Henmi
Manami Higa
Noriko Higashide
Ryōko Hirosue
Alice Hirose
Suzu Hirose
Aika Hirota
Ikumi Hisamatsu
Yuriko Hishimi
Tae Hitoto
Miyu Honda
Tsubasa Honda
Maki Horikita
Mari Hoshino
Tomoko Hoshino
Naomi Hosokawa
Akane Hotta
Mayu Hotta
Yui Ichikawa
Hiroe Igeta
Riho Iida
Haruna Iikubo
Marie Iitoyo
Elaiza Ikeda
Kimiko Ikegami
Chizuru Ikewaki
Rina Ikoma
Shizuka Inoh (Annie Yi)
Mio Imada
Harumi Inoue
Mao Inoue
Takako Irie
Noriko Iriyama
Ayumi Ishida
Hikari Ishida
Yuriko Ishida
Anna Ishibashi
Shizuka Ishibashi
Satomi Ishihara
Mako Ishino
Yōko Ishino
Ayumi Ito
Maiko Ito
Misaki Ito
Risako Itō
Sairi Ito
Yoshimi Iwasaki
Shima Iwashita
Rika Izumi
Miki Jinbo
Risa Junna
Kaho
Mugi Kadowaki
Meiko Kaji
Shihori Kanjiya
Bunko Kanazawa
Miho Kanno
Yumi Kaoru
Yu Kashii
Nagisa Katahira
Erika Karata
Ai Kato
Natsuki Kato
Moka Kamishiraishi
Mone Kamishiraishi
Atsuko Kawada
Haruna Kawaguchi
Ami Kawai
Miwako Kakei
Rina Kawaei
Umika Kawashima
Asuka Kawazu
Maiko Kazama
Naoko Ken
Rinko Kikuchi
Rei Kikukawa
Fumino Kimura
Komako Kimura
Tae Kimura
Yoshino Kimura
Asuka Kishi
Keiko Kishi
Yukino Kishii
Kayoko Kishimoto
Mirei Kiritani
Kie Kitano
Keiko Kitagawa
Kaya Kiyohara
Mao Kobayashi
Satomi Kobayashi
Kyōko Koizumi
Fujiko Kojima
Ayaka Komatsu
Nana Komatsu
Arisa Komiya
Hiroko Konishi
Manami Konishi
Miho Konishi
Sakurako Konishi
Mahiru Konno
Misako Konno
Fuka Koshiba
Koyuki
Ayano Kudo
Haruka Kudo
Mio Kudo
Risa Kudo
Yuki Kudoh
Ryoko Kuninaka
Makiko Kuno
Komaki Kurihara
Sumiko Kurishima
Chiaki Kuriyama
Yuina Kuroshima
Fukumi Kuroda
Hitomi Kuroki
Haru Kuroki
Meisa Kuroki
Reina Kurosaki
Tomoka Kurotani
Tetsuko Kuroyanagi
Koharu Kusumi
Shioli Kutsuna
Machiko Kyō
Yui Koike
Erika Mabuchi
Yōko Maki
Aju Makita
Erina Mano
Takako Matsu
Sumire Matsubara
Airi Matsui
Rena Matsui
Ruka Matsuda
Mayu Matsuoka
Nanako Matsushima
Moeko Matsushita
Nao Matsushita
Yuki Matsushita
Yoko Matsuyama
Wakana Matsumoto
Keiko Matsuzaka
Maki Meguro
Sayumi Michishige
Junko Mihara
Mimura
Sara Minami
Yoko Minamino
Hiroko Mita
Sumiko Mizukubo
Karen Miyama
Nobuko Miyamoto
Yume Miyamoto
Junko Miyashita
Sakura Miyawaki
Aoi Miyazaki
Rie Miyazawa
Ayaka Miyoshi
Maki Mizuno
Miki Mizuno
Kaori Momoi
Kanako Momota
Akiko Monou
Kanna Mori
Mitsuko Mori
Nana Mori
Naoko Mori
Yoko Moriguchi
Shigeru Muroi
Ai Moritaka
Suzuka Morita
Aoi Morikawa
Anzu Nagai
Masami Nagasawa
Mei Nagano
Anna Nagata
Midori Naka
Riisa Naka
Anna Nakagawa
Yukie Nakama
Anne Nakamura
Saemi Nakamura
Tamao Nakamura
Ayami Nakajo
Kumiko Nakano
Ryoko Nakano
Miki Nakatani
Miho Nakayama
Shinobu Nakayama
Amuro Namie
Kuriko Namino
Mari Natsuki
Yōko Natsuki
Masako Natsume
Mito Natsume
Nanao
Toshie Negishi
Risa Niigaki
Fumi Nikaido
Yuki Ninagawa
Naomi Nishida
Mineko Nishikawa
Akiko Nishina
Nanase Nishino
Mariya Nishiuchi
Yōko Nogiwa
Yuka Nomura
Maho Nonami
Rena Nōnen
Chise Nakamura
Meru Nukumi
Noriko Ogawa
Kaori Oguri
Megumi Ōhara
Reiko Ohara
Sakurako Ohara
Suzuka Ohgo
Ito Ohno
Hikaru Ohsawa
Ayumi Oka
Mariko Okada
Natsumi Okamoto
Yukiko Okamoto
Megumi Okina
Makoto Okunaka
Kazusa Okuyama
Aya Omasa
Yuko Oshima
Ichika Osaki
Itsumi Osawa
Chihiro Otsuka
Sayuri Oyamada
Jenny Pat (Jenny Murata)
Riria
Ryo
Irie Saaya
Hinako Saeki
Yuki Saito
Akane Sakanoue
Rikako Sakata
Hiyori Sakurada
Nanami Sakuraba
Hinako Sakurai
Ayaka Sasaki
Hinako Sano
Hiroko Sato
Oka Satomi
Yasuko Sawaguchi
Miyuu Sawai
Erika Sawajiri
Miyuki Sawashiro
Megumi Seki
Nana Seino
Asaka Seto
Kou Shibasaki
Kyoka Shibata
Kotono Shibuya
Momoko Shibuya
Mirai Shida
Yuumi Shida
Eihi Shiina
Shiho
Haruka Shimazaki
Fumika Shimizu
Misa Shimizu
Mariko Shinoda
Kavka Shishido
Yui Sakuma
Yua Shinkawa
Yume Shinjo
Ryoko Shinohara
Tomoe Shinohara
Mari Shirato
Miki Sugimoto
Hana Sugisaki
Anne Suzuki
Keiko Suzuka
Mayo Suzukaze
Honami Suzuki
Kyōka Suzuki
Yuna Taira
Tomoko Tabata
Mikako Tabe
Yukari Tachibana
Honami Tajima
Miiko Taka
Kaho Takada
Riho Takada
Miho Takagi
Saya Takagi
Reni Takagi
Ai Takahashi
Hitomi Takahashi
Hikaru Takahashi
Kaori Takahashi
Keiko Takahashi
Rin Takanashi
Maryjun Takahashi
Atsuko Takahata
Mitsuki Takahata
Hideko Takamine
Fubuki Takane
Shiho Takano
Reiko Takashima
Mayuko Takata
Rena Takeda
Rina Takeda
Keiko Takeshita
Yūko Takeuchi
Yukari Taki
Miori Takimoto
Sara Takatsuki
Emi Takei
Haruka Tateishi
Shiori Tamai
Tina Tamashiro
Chie Tanaka
Eri Tanaka
Kinuyo Tanaka
Misako Tanaka
Reina Tanaka
Yoshiko Tanaka
Naomi Tani
Noriko Tatsumi
Erika Toda
Keiko Toda
Yukiko Todoroki
Rie Tomosaka
Reina Triendl
Tsugumi
Tao Tsuchiya
Noa Tsurushima
Mayu Tsuruta
Rio Uchida
Yuki Uchida
Rina Uchiyama
Takako Uehara
Juri Ueno
Aya Ueto
Miyoshi Umeki
Akiko Wakabayashi
Mayumi Wakamura
Ayako Wakao
Isako Washio
Eriko Watanabe
Natsuna Watanabe
Noriko Watanabe
Akiko Yada
Alissa Yagi
Honoka Yahagi
Hiroko Yakushimaru
Anna Yamada
Isuzu Yamada
Yu Yamada
Miyako Yamaguchi
Momoe Yamaguchi
Tomoko Yamaguchi
Rio Yamashita
Fujiko Yamamoto
Azusa Yamamoto
Hikaru Yamamoto
Maika Yamamoto
Mayumi Yamamoto
Mirai Yamamoto
Mizuki Yamamoto
Natsuko Yamamoto
Kasumi Yamaya
Momiji Yamamura
Hirona Yamazaki
Miki Yanagi
Narumi Yasuda
Kimiko Yo
Ryoko Yonekura
Soo Yong
Sayuri Yoshinaga
Riho Yoshioka
Miyu Yoshimoto
Yuriko Yoshitaka
Kyoko Yoshine
Ai Yoshikawa
Mio Yūki
Naomi Zaizen
Ritu Arya
Simone Ashley
Taj Atwal
Manpreet Bambra
Geeta Basra
Alia Bhatt
Suma Bhattacharya
Lolita Chakrabarti
Anya Chalotra
Pearl Chanda
Charithra Chandran
Himanshi Choudhry
Saira Choudhry
Sarita Choudhury
Sophie Choudry
Jessica Clark (actress)
Shelley Conn
Nauheed Cyrusi
Priya Davdra
Preeti Desai
Ayesha Dharker
Mandeep Dhillon
Amita Dhiri
Dinita Gohil
Meryl Fernandes
Shivaani Ghai
Mandip Gill
Shobna Gulati
Rebecca Hazlewood
Amy-Leigh Hickman
Seeta Indrani
Anjali Jay
Gia Johnson
Mamta Kaash
Katrina Kaif
Preeya Kalidas
Shobu Kapoor
Hazel Keech
Sarita Khajuria
Jiah Khan
Shaheen Khan (British actress)
Rachna Khatau
Shelley King
Karishma Kotak
Neelam Kothari
Priyaa Lal
Amy Maghera
Jamila Massey
Haiesha Mistry
Rhona Mitra
Ambika Mod
Anjli Mohindra
Mumtaz (actress)
Parminder Nagra
Rukku Nahar
Goldy Notay
Sukh Ojla
Sapna Pabbi
Archie Panjabi
Nikki Patel
Rita Ramnani
Soni Razdan
Vineeta Rishi
Zuleikha Robinson
Amanda Rosario
Banita Sandhu
Paige Sandhu
Sunetra Sarker
Naomi Scott
Varada Sethu
Pooja Shah
Tara Sharma
Girija Shettar
Reshma Shetty
Aruna Shields
Meera Simhan
Bindya Solanki
Balvinder Sopal
Tehmina Sunny
Meera Syal
Mandy Takhar
Chandeep Uppal
Indira Varma
Harvey Virdi
Manjinder Virk
Nina Wadia
Feryna Wazheir
Rita Wolf
Ah Young
Ahn In-sook
Ahn Ji-hye
Ahn Ji-hyun
Ahn Seo-hyun
Ahn Si-ha
Ahn So-hee
Ahn So-young
Ahn Sol-bin
Bae Da-bin
Bae Doona
Bae Geu-rin
Bae Hae-sun
Bae Jong-ok
Bae Noo-ri
Bae Seul-ki
Bae Suzy
Bae Woo-hee
Baek Eun-hye
Baek Hyun-joo
Baek Ji-won
Baek Jin-hee
Baek Joo-hee
Baek Seo-yi
Baek Seung-hee
Baek Soo-hee
Ban Hyo-jung
Ban Se-jung
Bang Eun-hee
Bang Eun-jin
Bang Eun-jung
Bang Min-ah
Bibi (singer)
BoA
Byun Jung-so
Cha Chung-hwa
Cha Hwa-yeon
Cha Ji-yeon
Cha Jung-won
Cha Mi-kyung
Cha Min-ji
Cha Soo-yeon
Cha Ye-ryun
Chae Bin
Chae Jung-an
Chae Min-seo
Chae Seo-jin
Chae Shi-ra
Chae Soo-bin
Chae Young-in
Chang Mi-hee
Cho Seung-hee
Cho Soo-hyang
Cho Yeo-jeong
Cho Yi-hyun
Choi Bae-young
Choi Han-bit
Choi Hee-seo
Choi Hwa-jung
Choi Hyo-eun
Choi Ji-na
Choi Ji-woo
Choi Jin-sil
Choi Jung-won (actress, born 1969)
Choi Jung-won (actress, born 1981)
Choi Jung-yoon
Choi Kang-hee (actress)
Choi Myung-bin
Choi Myung-gil
Choi Ran
Choi Ri
Choi Song-hyun
Choi Soo-in
Choi Soo-young
Choi Su-rin
Choi Sung-eun
Choi Ye-bin
Choi Yeo-jin
Choi Yoo-jung (actress)
Choi Yoon-so
Choi Yoon-young
Choi Yu-hwa
Choo Ja-hyun
Chu Sang-mi
Chu Ye-jin
Chun Woo-hee
Dana (South Korean singer)
Dawon (singer)
Do Ji-won
Do Kum-bong
Esom
Eugene (actress)
Gain (singer)
Geum Bo-ra
Gil Eun-hye
Gil Hae-yeon
Go Ah-sung
Go Ara
Go Bo-gyeol
Go Doo-shim
Go Eun-ah
Go Hyun-jung
Go Joon-hee
Go Min-si
Go Soo-hee
Go Soo-jung
Go Won-hee
Go Woo-ri
Go Yoon-jung
Gong Hyo-jin
Gong Hyun-joo
Gong Min-jeung
Gong Seung-yeon
Ha Hee-ra
Ha Jae-sook
Ha Ji-won
Ha Ji-young
Ha Joo-hee
Ha Seung-ri
Ha Yeo-jin
Ha Yeon-joo
Ha Yeon-soo
Ha Yoo-mi
Ha Yoon-kyung
Hahm Eun-jung
Han Bo-bae
Han Bo-reum
Han Chae-ah
Han Chae-young
Han Da-min
Han Da-sol
Han Eun-jung
Han Ga-in
Han Go-eun
Han Hye-jin (actress)
Han Hye-rin
Han Hye-sook
Han Hyo-joo
Han Ji-an
Han Ji-eun
Han Ji-hye
Han Ji-hyun
Han Ji-min
Han Ji-wan
Han Na-na
Han Seung-yeon
Han Soo-ah
Han Soo-yeon
Han Sung-yun
Han Ye-ri
Han Ye-seul
Han Yeo-reum
Harisu
Heo Ga-yoon
Heo Jung-eun
Heo Yi-jae
Hong Ah-reum
Hong Bi-ra
Hong Hwa-ri
Hong Ji-hee
Hong Ji-yoon
Hong Jin-young
Hong Seung-hee
Hong Soo-ah
Hong Soo-hyun
Hong Yeo-jin
Hwang Bo-reum-byeol
Hwang Bo-ra
Hwang Geum-hee
Hwang In-young
Hwang Jung-eum
Hwang Seok-jeong
Hwang Seung-eon
Hwang Shin-hye
Hwang Soo-jung
Hwang Sun-hee
Hwang Woo-seul-hye
Hwang Young-hee
Hyomin
Hyun Jyu-ni
Hyun Young
Im Ji-eun
Im Jung-eun
Im Se-mi
Im Soo-hyang
Im Soo-jung
Im Ye-jin
Im Yoon-ah
Jang Hee-jin
Jang Hee-jung
Jang Hee-ryung
Jang Hye-jin (actress)
Jang Ja-yeon
Jang Jin-young
Jang Jung-hee
Jang Mi-inae
Jang Na-ra
Jang Seo-hee
Jang Shin-young
Jang So-yeon
Ahn Bo-hyun
Danny Ahn
Ahn Do-gyu
Ahn Gil-kang
Ahn Jae-hong (actor)
Ahn Jae-hwan
Ahn Jae-hyun
Ahn Jae-mo
Ahn Jae-wook
