,Unnamed: 0,Unnamed: 0.1,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
205,184,16,185,20659086.0,0.0,0.0,0.0,0.0,4.181432674697953e+17,replied_to,@MEGAMarketingNW Let me know what you think when you see it. #WolfofWallStreet,Neutral,1,185,2022-11-08T17:18:54.265608Z,2022-11-08T17:18:54.265608Z,4.537
206,55,27,56,384806521.0,0.0,0.0,0.0,0.0,,,I have no idea what's going to happen but excited to see it.  #WolfOfWallStreet #TrailersDoneRight,Positive,1,56,2022-11-08T13:33:49.126028Z,2022-11-08T13:33:49.126028Z,3.717
207,498,22,499,37756638.0,1.0,0.0,0.0,0.0,,,The Lemmon 714 scene. 😭😭😭😭😭😭 #WolfOfWallStreet,Neutral,1,499,2022-11-08T17:54:08.264705Z,2022-11-08T17:54:08.264705Z,0.798
208,408,16,409,86570439.0,0.0,0.0,0.0,0.0,,,favorite fucking movie #wolfofwallstreet http://t.co/Ci7q2fW1md,Positive,1,409,2022-11-08T17:47:34.568483Z,2022-11-08T17:47:34.568483Z,1.947
209,141,1,142,38620483.0,1.0,0.0,0.0,0.0,,,#WolfofWallStreet is going to be one hell of a movie #money and #power is what we all want #bigdreams #dontcomecheap #CNBC #FOXBusiness,Positive,1,142,2022-11-08T14:04:04.529767Z,2022-11-08T14:04:04.529767Z,4.386
210,252,0,253,1194456608.0,0.0,0.0,0.0,0.0,,,Arya is peacefully sleeping to some  lullabies. Time to watch #wolfofwallstreet and relax.,Neutral,1,253,2022-11-08T17:25:22.577490Z,2022-11-08T17:25:22.577490Z,5.282
211,529,25,530,342539935.0,0.0,0.0,0.0,447.0,5.500248147866665e+17,retweeted,RT @netflix: You know what a fugazi is? #WolfOfWallStreet http://t.co/ZgngjWVTRZ,Neutral,1,530,2022-11-08T17:56:18.962242Z,2022-11-08T17:56:18.962242Z,1.432
212,191,23,192,347394955.0,1.0,0.0,0.0,0.0,,,About to go see #wolfofwallstreet gonna be the last movie I watch this year,Neutral,1,192,2022-11-08T17:19:24.267553Z,2022-11-08T17:19:24.267553Z,1.43
213,316,8,317,56450446.0,0.0,0.0,0.0,3.0,4.728768811175936e+17,retweeted,RT @RICO_YBM: S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet,Neutral,1,317,2022-11-08T17:38:56.995615Z,2022-11-08T17:38:56.995615Z,1.563
214,522,18,523,301886330.0,0.0,0.0,0.0,0.0,,,Watched #WolfOfWallStreet first time yesterday finally had time to catch up on a number of films during the holidays and what a great film,Positive,1,523,2022-11-08T17:55:54.636174Z,2022-11-08T17:55:54.636174Z,2.045
215,421,1,422,56350423.0,0.0,0.0,0.0,0.0,,,"""..what kind of hooker takes credit cards?"", ""a rich one""..

#WolfOfWallStreet",Neutral,1,422,2022-11-08T17:48:29.767194Z,2022-11-08T17:48:29.767194Z,0.874
216,3,3,4,146199606.0,0.0,0.0,0.0,0.0,,,"Kanye West - Black Skinhead [NEW 2013]

This is a belter #wolfofwallstreet http://t.co/nV56zOWetn",Positive,1,3,2022-11-08T13:24:53.845396Z,2022-11-08T13:24:53.845396Z,2.588
217,434,14,435,263256889.0,1.0,0.0,0.0,0.0,,,Give me some lemons #wolfofwallstreet #somefilm,Neutral,1,435,2022-11-08T17:49:16.406700Z,2022-11-08T17:49:16.406700Z,0.679
218,207,11,208,1337917980.0,0.0,0.0,1.0,0.0,,,UGH I wish @Erwinanne lived here so we could go see @kylechandler in #WolfOfWallStreet,Neutral,1,208,2022-11-08T17:20:43.065332Z,2022-11-08T17:20:43.065332Z,1.856
219,334,26,335,1356513030.0,0.0,0.0,0.0,0.0,,,It's only been a few minutes of watching this movie #WolfOfWallStreet and I already love it.,Positive,1,335,2022-11-08T17:39:59.653646Z,2022-11-08T17:39:59.659712Z,1.527
220,301,21,302,1708738633.0,0.0,0.0,0.0,2.0,4.615665673699451e+17,retweeted,RT @Foxy_Gee: Watching #WolfOfWallStreet #Leloupdewallstreet #Dicaprio #Jouissif #Argent #Money #Sex #Dollar #ThatsLife :),Neutral,1,302,2022-11-08T17:30:09.185849Z,2022-11-08T17:30:09.185849Z,3.402
221,372,8,373,251464818.0,0.0,0.0,0.0,0.0,,,"#Sharknado2 verdict: not as great as #Sharknado but far smarter, better written and acted than somehow Oscar-nominated #WolfOfWallStreet",Neutral,1,373,2022-11-08T17:43:30.822309Z,2022-11-08T17:43:30.822309Z,14.681
222,451,3,452,257517997.0,0.0,0.0,0.0,836.0,4.2600391174536806e+17,retweeted,RT @markmahon: Saw #WolfofWallStreet and Leonardo @LeoDiCaprio was outstanding. He could be difficult to beat at this year's 86th #Oscars @…,Positive,1,452,2022-11-08T17:51:06.917736Z,2022-11-08T17:51:06.917736Z,2.429
223,351,15,352,466613456.0,0.0,0.0,0.0,0.0,,,How could I not? #Films #Wolfofwallstreet #DallasBuyersClub http://t.co/TGuvdnzWpx,Neutral,1,352,2022-11-08T17:41:52.767696Z,2022-11-08T17:41:52.767696Z,0.621
224,493,17,494,45158300.0,0.0,0.0,0.0,0.0,,,"Finally watched #WolfofWallstreet last night, Jay loved it. But seriously Martin Scorsese? Another 3 hour movie?! #aintnobodygottimeforthat",Positive,1,494,2022-11-08T17:53:52.000241Z,2022-11-08T17:53:52.000241Z,3.624
225,172,4,173,1423477045.0,0.0,0.0,0.0,0.0,,,Leo needs to win best actor for #wolfofwallstreet #amazing,Positive,1,173,2022-11-08T17:11:44.760892Z,2022-11-08T17:11:44.760892Z,2.586
226,312,4,313,2193117590.0,0.0,0.0,0.0,3.0,4.728768811175936e+17,retweeted,RT @RICO_YBM: S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet,Neutral,1,313,2022-11-08T17:37:39.329972Z,2022-11-08T17:37:39.329972Z,9.014
227,422,2,423,801196471.0,0.0,0.0,0.0,0.0,,,Interview with 'The Wolf of Wall Street' #JordanBelfort http://t.co/PEIuRAdQrM via @alexbonvivant #wolfofwallstreet,Neutral,1,423,2022-11-08T17:48:31.908728Z,2022-11-08T17:48:31.908728Z,0.764
228,517,13,518,57409999.0,0.0,0.0,0.0,0.0,,,My only regret for 2014 is that I never tried some lemons...... #WolfOfWallStreet #lemons,Neutral,1,518,2022-11-08T17:55:17.409578Z,2022-11-08T17:55:17.409578Z,1.077
229,48,20,49,901615285.0,0.0,0.0,0.0,0.0,,,"""22 months in jail and I still came home to my Manhattan condo, My tailored custom suits and my rolex's"" Jordan Belfort. #WolfOfWallStreet",Neutral,1,49,2022-11-08T13:33:04.872361Z,2022-11-08T13:33:04.872361Z,29.514
230,53,25,54,223178322.0,0.0,0.0,0.0,0.0,,,"What's wrong, daddy? #wolfofwallstreet",Neutral,1,54,2022-11-08T13:33:35.266217Z,2022-11-08T13:33:35.266217Z,2.262
231,478,2,479,566936288.0,0.0,0.0,0.0,30.0,5.363510130712371e+17,retweeted,RT @sxualgifs: Favourite part.. #wolfofwallstreet http://t.co/tFG3O0vWUy,Neutral,1,479,2022-11-08T17:52:41.086841Z,2022-11-08T17:52:41.086841Z,0.658
232,327,19,328,391291400.0,0.0,0.0,0.0,0.0,,,Now time for #WolfOfWallStreet wit @Chellynch 🙌🙌,Neutral,1,328,2022-11-08T17:39:38.998946Z,2022-11-08T17:39:38.998946Z,1.169
233,78,22,79,118511816.0,0.0,0.0,0.0,0.0,,,"A wise man once told me not fall into the temptation to watch new trailers, I've inevitably lost #WolfofWallstreet",Neutral,1,79,2022-11-08T13:37:12.509958Z,2022-11-08T13:37:12.509958Z,8.871
234,381,17,382,620611977.0,0.0,0.0,0.0,0.0,4.9485721967067546e+17,replied_to,@stephtantilloTV Lamborghini… That is all #wolfofwallstreet,Neutral,1,382,2022-11-08T17:44:29.415473Z,2022-11-08T17:44:29.415473Z,3.209
235,25,25,26,899081275.0,0.0,0.0,0.0,0.0,,,"The year I turned 26 i made 49 million dollars, which really pissed me off cause it was 3 shy of a million a week #WolfOfWallStreet",Neutral,1,22,2022-11-08T13:28:52.074220Z,2022-11-08T13:28:52.074220Z,3.654
236,160,20,161,745129934.0,0.0,0.0,0.0,0.0,,,Really want to see #wolfofwallstreet Idc Leonardo is still fit,Positive,1,161,2022-11-08T17:08:29.145281Z,2022-11-08T17:08:29.145281Z,5.54
237,462,14,463,15876810.0,0.0,0.0,0.0,7.0,5.28258045202006e+17,retweeted,RT @theviewtv: Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t…,Neutral,1,463,2022-11-08T17:51:43.720004Z,2022-11-08T17:51:43.720004Z,0.401
238,409,17,410,937298694.0,0.0,0.0,0.0,0.0,,,Now it's a toss up between gang wars or some kinda soft-porn. Neither are doing it for me right now. I wanna read the #WolfOfWallStreet.,Neutral,1,410,2022-11-08T17:47:42.407158Z,2022-11-08T17:47:42.407158Z,6.408
239,97,13,98,131160583.0,0.0,0.0,0.0,0.0,,,@LeoDiCaprio cant wait to see #WolfOfWallStreet!!!,Positive,1,98,2022-11-08T13:42:30.261299Z,2022-11-08T13:42:30.261299Z,1.933
240,273,21,274,462103249.0,6.0,0.0,1.0,0.0,,,Two Leonardo DiCaprio movies in a row 👌 #wolfofwallstreet #titanic #urhawt,Neutral,1,274,2022-11-08T17:27:04.008465Z,2022-11-08T17:27:04.008465Z,2.655
241,230,6,231,121259701.0,0.0,0.0,0.0,0.0,,,"#wolfofwallstreet was a tremendous piece of cinema. 
Di Caprio is OUTSTANDING!!",Positive,1,231,2022-11-08T17:22:37.215125Z,2022-11-08T17:22:37.215125Z,1.27
242,392,0,393,2202251342.0,1.0,0.0,0.0,0.0,,,"Probably wouldn't have been a better movie, but certainly more 80's-ish. #movie #film #WolfOfWallStreet http://t.co/mDROorGwE9",Neutral,1,393,2022-11-08T17:46:42.355504Z,2022-11-08T17:46:42.355504Z,3.326
243,513,9,514,103761583.0,0.0,0.0,0.0,0.0,,,I LOVE Matthew McConaughey #WolfOfWallStreet,Positive,1,514,2022-11-08T17:55:06.853584Z,2022-11-08T17:55:06.853584Z,0.659
244,169,1,170,226572540.0,1.0,0.0,0.0,0.0,,,#LT But something tells me blowing coke up hookers asses with a straw will not be getting DiCaprio his first Oscar hahaha #WolfOfWallStreet,Neutral,1,170,2022-11-08T17:11:27.324239Z,2022-11-08T17:11:27.324239Z,6.332
245,344,8,345,287427169.0,0.0,0.0,0.0,0.0,,,Added 4 more blu rays to the collection #310toYuma #IngloriousBasterds #Zodiac #WolfofWallStreet http://t.co/SUu6psyplU,Neutral,1,345,2022-11-08T17:40:40.362855Z,2022-11-08T17:40:40.362855Z,1.207
246,101,17,102,1434613374.0,0.0,0.0,0.0,0.0,,,"Scorsese's '#WolfofWallStreet' May Not Be Ready for 2013
http://t.co/qnV8pw6xoG
@LeoDiCaprio @scorsesemartin @McConaughey @ParamountPics",Neutral,1,102,2022-11-08T13:43:47.350053Z,2022-11-08T13:43:47.350053Z,3.997
247,322,14,323,272138826.0,0.0,0.0,0.0,0.0,,,"@JonahHill You were great in #MoneyBall but tonight I saw #WolfOfWallStreet. Holy shit, man. You got it. Great performance.",Positive,1,323,2022-11-08T17:39:19.960892Z,2022-11-08T17:39:19.960892Z,1.864
248,291,11,292,278010349.0,0.0,0.0,0.0,0.0,,,Needed a little encouragement #askleo #alltheanswers #wolfofwallstreet #breakdownWednesday #saveme… http://t.co/YkN99WayQJ,Neutral,1,292,2022-11-08T17:28:50.847914Z,2022-11-08T17:28:50.847914Z,3.795
249,362,26,363,1409927767.0,0.0,0.0,0.0,1.0,,,Good luck Alex on your first day in wine broking. #wolfofwallstreet #winebroking http://t.co/7GQIyjmn0a,Neutral,1,363,2022-11-08T17:42:46.371647Z,2022-11-08T17:42:46.371647Z,1.298
250,159,19,160,853815708.0,1.0,0.0,0.0,0.0,,,I forgot that Leonardo DiCaprio's movie is now in theaters! Can't wait to see it! #WolfOfWallStreet 😏☺️,Positive,1,160,2022-11-08T17:08:22.119155Z,2022-11-08T17:08:22.119155Z,3.603
251,515,11,516,431857100.0,0.0,0.0,0.0,1.0,5.503889240533238e+17,retweeted,RT @N3RRA: Hell nawww.. #wolfOfWallstreet http://t.co/zcTxrWnPDW,Neutral,1,516,2022-11-08T17:55:12.814237Z,2022-11-08T17:55:12.814237Z,1.059
252,404,12,405,385597073.0,1.0,0.0,0.0,0.0,,,That crazy s.o.b. thought jujitsu was in Israel. Lol #WolfOfWallStreet,Neutral,1,405,2022-11-08T17:47:19.431982Z,2022-11-08T17:47:19.431982Z,2.518
253,282,2,283,1216760311.0,0.0,0.0,0.0,0.0,,,When someone you hate at school asks you for piece of gum 😤✊ #wolfofwallstreet  https://t.co/WY1ICQXvfj,Neutral,1,283,2022-11-08T17:28:02.034845Z,2022-11-08T17:28:02.034845Z,2.653
254,188,20,189,307638906.0,1.0,0.0,0.0,0.0,,,"Oh Leo, Leo, Leo... #wolfofwallstreet",Neutral,1,189,2022-11-08T17:19:09.247747Z,2022-11-08T17:19:09.247747Z,1.175
255,519,15,520,216980415.0,1.0,0.0,0.0,0.0,,,Hopefully this is me by the end of the night #WOLF #WolfOfWallStreet http://t.co/DnpjWeM3YY,Neutral,1,520,2022-11-08T17:55:34.680749Z,2022-11-08T17:55:34.680749Z,3.192
256,35,7,36,201383132.0,0.0,0.0,0.0,1.0,,,"""And, in 2013, the movie industry remembered how to make really, truly awesome trailers again,"" - historian. #WalterMitty #WolfOfWallStreet",Positive,1,36,2022-11-08T13:30:59.496464Z,2022-11-08T13:30:59.496464Z,16.49
257,83,27,84,374018765.0,0.0,0.0,0.0,0.0,,,from just watching the trailer for #WolfofWallStreet Leo is gonna be a front runner for best actor,Positive,1,84,2022-11-08T13:37:53.209894Z,2022-11-08T13:37:53.209894Z,6.857
258,190,22,191,42045968.0,0.0,0.0,0.0,0.0,,,Mmmmmmm (pounds chest) mmmmmmm mmmmmm #wolfofwallstreet,Neutral,1,191,2022-11-08T17:19:21.336864Z,2022-11-08T17:19:21.336864Z,3.766
259,346,10,347,106734827.0,3.0,0.0,1.0,0.0,,,Let's see what all the fuss is about then #WolfofWallStreet,Neutral,1,347,2022-11-08T17:41:31.712466Z,2022-11-08T17:41:31.712466Z,1.371
260,303,23,304,210983073.0,0.0,0.0,0.0,0.0,,,Photo: Lol #wolfofwallstreet http://t.co/XK1KYYTZqo,Neutral,1,304,2022-11-08T17:36:59.201484Z,2022-11-08T17:36:59.201484Z,404.706
261,477,1,478,27204202.0,0.0,0.0,0.0,0.0,,,Nothing quite like a dominos and wolf of wall street all snuggled in bed #thisisthelife #funtimes #wolfofwallstreet,Positive,1,478,2022-11-08T17:52:39.049562Z,2022-11-08T17:52:39.049562Z,3.048
262,244,20,245,579725685.0,0.0,0.0,0.0,0.0,,,Finally got to watch #WolfOfWallStreet!  its a great movie but far too long #thumbsup,Positive,1,245,2022-11-08T17:24:31.697549Z,2022-11-08T17:24:31.697549Z,1.874
263,412,20,413,414329457.0,0.0,0.0,0.0,0.0,,,A bit of bromance on a Saturday night beats alcohol any day #Indian #wolfofwallstreet #bromance http://t.co/UJUsWGFPFj,Neutral,1,413,2022-11-08T17:47:56.741181Z,2022-11-08T17:47:56.741181Z,4.613
264,146,6,147,1589251639.0,1.0,0.0,0.0,0.0,,,"#WolfofWallStreet sounds quite Citizen Kane-y to me; the rise and fall of a wealthy man, acclaimed director and lead actor.",Neutral,1,147,2022-11-08T14:07:07.200500Z,2022-11-08T14:07:07.200500Z,11.967
265,465,17,466,2385147290.0,0.0,0.0,0.0,2.0,5.276329264316703e+17,retweeted,RT @RoadshowFilms: .@Vita_Britt Then you'll love this... http://t.co/BnAadWNoW6 #WolfOfWallStreet,Neutral,1,466,2022-11-08T17:51:54.246524Z,2022-11-08T17:51:54.246524Z,4.067
266,155,15,156,1974890844.0,1.0,0.0,0.0,0.0,,,I can't wait to Xmas weekend #WolfOfWallStreet,Neutral,1,156,2022-11-08T17:01:05.824639Z,2022-11-08T17:01:05.824639Z,8.424
267,297,17,298,20748879.0,1.0,0.0,0.0,0.0,,,"Sloop John B (1 folk song, 2 Beach Boys song) by #mefirst #thegimmes in #wolfofwallstreet. Thx @MikeSchraml for #mefirst intro many yrs ago",Neutral,1,298,2022-11-08T17:29:51.097671Z,2022-11-08T17:29:51.097671Z,33.31
268,468,20,469,330577035.0,0.0,0.0,1.0,0.0,,,"You can't see my tie, but I'm the wolf of Wall Street! #happyhalloween #wolfofwallstreet… http://t.co/z3Gj5aTNtH",Neutral,1,469,2022-11-08T17:52:04.984232Z,2022-11-08T17:52:04.984232Z,3.044
269,223,27,224,22249960.0,0.0,0.0,0.0,0.0,,,I have a sudden urge to do hard drugs #WolfOfWallStreet,Neutral,1,224,2022-11-08T17:22:04.259854Z,2022-11-08T17:22:04.265365Z,1.049
270,325,17,326,211178564.0,0.0,0.0,0.0,0.0,,,#wolfofwallstreet #Scorsese brilliant   #sellmethatpen and #leonardo perfect! Top tip - watch it!,Positive,1,326,2022-11-08T17:39:28.367989Z,2022-11-08T17:39:28.367989Z,1.064
271,173,5,174,20842326.0,1.0,0.0,0.0,0.0,,,#wolfofwallstreet best film I've seen in a very very long time,Positive,1,174,2022-11-08T17:11:48.797859Z,2022-11-08T17:11:48.797859Z,2.739
272,128,16,129,219698799.0,0.0,0.0,1.0,0.0,,,New #WolfofWallStreet trailer: http://t.co/i9uPdrT6st #swoon,Neutral,1,129,2022-11-08T13:54:54.724535Z,2022-11-08T13:54:54.724535Z,2.203
273,359,23,360,2254839368.0,0.0,0.0,0.0,0.0,,,"We Traveled to London to experience Jordan Belfort Live! 
http://t.co/tjxMjBeo6B #JordanBelfort #WolfofWallStreet #London #live",Neutral,1,360,2022-11-08T17:42:36.619358Z,2022-11-08T17:42:36.619358Z,1.839
274,414,22,415,400175094.0,1.0,0.0,0.0,0.0,,,Spending my night with Leo and Jonah #wolfofwallstreet,Neutral,1,415,2022-11-08T17:48:04.444953Z,2022-11-08T17:48:04.444953Z,0.951
275,221,25,222,227669820.0,0.0,0.0,1.0,0.0,,,how leo still looks like god when dribbling and crawling across the floor like a dinosaur is beyond me! #wolfofwallstreet,Positive,1,222,2022-11-08T17:21:56.649978Z,2022-11-08T17:21:56.649978Z,3.428
276,516,12,517,100404329.0,0.0,0.0,0.0,1.0,,,Hell nawww.. #wolfOfWallstreet http://t.co/zcTxrWnPDW,Neutral,1,517,2022-11-08T17:55:14.858829Z,2022-11-08T17:55:14.858829Z,0.671
277,95,11,96,289732664.0,0.0,0.0,0.0,0.0,3.837830787258327e+17,replied_to,@Abdaddy Very bad news #WolfOfWallStreet.. A push back is the worst sign,Negative,1,96,2022-11-08T13:42:06.138858Z,2022-11-08T13:42:06.138858Z,11.28
278,117,5,118,23563560.0,0.0,0.0,0.0,0.0,,,Now this #WolfOfWallStreet trailer makes me want to see the film. http://t.co/NnbforRuzI Now I know what it's about.,Positive,1,118,2022-11-08T13:52:05.785631Z,2022-11-08T13:52:05.785631Z,3.118
279,26,26,27,260751306.0,0.0,0.0,0.0,0.0,,,I have a feeling this movie is going to be epic #wolfofwallstreet - “Successful people are 100%… http://t.co/sEM4uoczfT,Positive,1,23,2022-11-08T13:29:02.371459Z,2022-11-08T13:29:02.371459Z,8.622
280,321,13,322,243613039.0,0.0,0.0,0.0,0.0,,,Photo: Late night working😊👍 #beers #wolfofwallstreet #movie westphal #wsphl #cph #native #pyramid... http://t.co/o8ceOXp7qr,Neutral,1,322,2022-11-08T17:39:15.848685Z,2022-11-08T17:39:15.848685Z,3.903
281,199,3,200,146952925.0,2.0,0.0,0.0,0.0,,,"3 fucking hours?!?!? Seriously ????
This shot was longer than Hobbit!
#wolfofwallstreet",Negative,1,200,2022-11-08T17:20:03.844439Z,2022-11-08T17:20:12.286438Z,7.821000000000001
282,256,4,257,468348402.0,0.0,0.0,0.0,0.0,,,"iam still sad because leo made a great movie nd he didnt get an oscar 
#wolfofwallstreet",Positive,1,257,2022-11-08T17:25:38.017092Z,2022-11-08T17:25:38.017092Z,2.651
283,16,16,17,1532194886.0,0.0,0.0,0.0,27.0,3.504036076796027e+17,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…,Neutral,1,13,2022-11-08T13:26:16.726092Z,2022-11-08T13:26:16.726092Z,8.835
284,176,8,177,24777855.0,0.0,0.0,0.0,0.0,,,Went to see #wolfofwallstreet.,Neutral,1,177,2022-11-08T17:13:01.403569Z,2022-11-08T17:13:01.403569Z,42.809
285,170,2,171,918122052.0,0.0,0.0,0.0,0.0,,,"Happy #NewYears every one, I'm going to see #wolfofwallstreet again then hitting the bars.",Neutral,1,171,2022-11-08T17:11:33.630683Z,2022-11-08T17:11:33.630683Z,4.883
286,250,26,251,51490656.0,0.0,0.0,1.0,0.0,4.3952320395923456e+17,replied_to,"@LisaLongLA - great question.  Personally i am a #Gravity fan, but #wolfofwallstreet and #12YearsASlave are contenders too.",Positive,1,251,2022-11-08T17:25:07.182165Z,2022-11-08T17:25:07.182165Z,4.652
287,125,13,126,164835306.0,0.0,0.0,0.0,0.0,,,#wolfofwallstreet looks ridiculous can't wait...,Positive,1,126,2022-11-08T13:54:43.319752Z,2022-11-08T13:54:43.319752Z,2.575
288,514,10,515,263228425.0,0.0,0.0,0.0,0.0,,,"My highest rated films of 2014 were: #GrandBudapestHotel (5/5), #WolfOfWallStreet (5/5), #TheRaid2 (5/5), #WhatWeDoInTheShadows (5/5).1/2",Positive,1,515,2022-11-08T17:55:09.709113Z,2022-11-08T17:55:09.709113Z,1.508
289,355,19,356,2254839368.0,0.0,0.0,0.0,0.0,,,"We went to London to see the brilliant Jordan Belfort Live, Read about it here http://t.co/tjxMjBeo6B #wolfofwallstreet",Neutral,1,356,2022-11-08T17:42:08.374101Z,2022-11-08T17:42:08.374101Z,1.368
290,227,3,228,2179078130.0,0.0,0.0,0.0,48231.0,4.191983750539018e+17,retweeted,RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.,Neutral,1,228,2022-11-08T17:22:26.818200Z,2022-11-08T17:22:26.818200Z,4.293
291,57,1,58,81651596.0,0.0,0.0,0.0,0.0,,,#Trading is sexy http://t.co/qEzSEZpkTB #WolfofWallStreet #tradimo,Positive,1,58,2022-11-08T13:34:04.119728Z,2022-11-08T13:34:08.517362Z,6.017
292,5,5,6,26035132.0,0.0,0.0,0.0,0.0,,,#wolfofwallstreet trailer playing in the theaters now... #ohboy #bestbook #waitingyears,Positive,1,4,2022-11-08T13:25:00.891143Z,2022-11-08T13:25:00.891143Z,3.745
293,90,6,91,156214508.0,0.0,0.0,0.0,0.0,3.8426156277027226e+17,replied_to,"It's ok, Bumping is the new black! And a little anticipation never hurt anyone. #Waitforthebest #WolfOfWallStreet @fajargrimmjaw @moviefone",Positive,1,91,2022-11-08T13:41:23.901243Z,2022-11-08T13:41:23.901243Z,10.595
294,435,15,436,48131518.0,2.0,0.0,0.0,0.0,,,Gonna watch #WolfOfWallStreet while i study/do homework.. lets see how long i go until i pop a quaalude,Neutral,1,436,2022-11-08T17:49:20.639180Z,2022-11-08T17:49:20.639180Z,2.723
295,337,1,338,38590547.0,0.0,0.0,0.0,0.0,,,Spotted in Shibuya. #wolfofwallstreet http://t.co/uZEh2BzJVs,Neutral,1,338,2022-11-08T17:40:11.709456Z,2022-11-08T17:40:11.709456Z,2.881
296,488,12,489,348898843.0,0.0,0.0,0.0,0.0,,,Netflix is going ham next month!  #anchorman2 #hauntedhouse2 #wolfofwallstreet @netflix,Neutral,1,489,2022-11-08T17:53:28.397392Z,2022-11-08T17:53:28.397392Z,1.065
297,397,5,398,271579079.0,1.0,0.0,0.0,0.0,,,Time to see what they hype is about #WolfOfWallStreet 🎬👌,Neutral,1,398,2022-11-08T17:46:57.088809Z,2022-11-08T17:46:57.088809Z,1.015
298,200,4,201,465847642.0,2.0,0.0,1.0,0.0,,,If @LeoDiCaprio doesn't win an oscar for #wolfofwallstreet there is something wrong with this world we live in!! 🙏👏🙌,Positive,1,201,2022-11-08T17:20:09.571595Z,2022-11-08T17:20:09.571595Z,4.228
299,194,26,195,139127702.0,0.0,0.0,1.0,0.0,,,Time to read all the posts I've favorited about #wolfofwallstreet,Neutral,1,195,2022-11-08T17:19:41.909991Z,2022-11-08T17:19:41.909991Z,3.86
300,150,10,151,600497429.0,1.0,0.0,0.0,0.0,,,Too many movies I want to see this season the short list: #Frozen #SavingMrBanks #WolfOfWallStreet #AmericanHustle #CatchingFire What else?,Positive,1,151,2022-11-08T16:59:26.936058Z,2022-11-08T16:59:26.936058Z,30.644
301,187,19,188,87241708.0,0.0,0.0,0.0,0.0,,,About to watch #wolfofwallstreet,Neutral,1,188,2022-11-08T17:19:06.666184Z,2022-11-08T17:19:06.666184Z,1.491
302,370,6,371,1086963024.0,0.0,0.0,0.0,0.0,,,Ready to be #successful? Here are a few #lessons from Jordan Belfort about obtaining #success. http://t.co/EYXhSz6rvS  #WolfOfWallStreet,Neutral,1,371,2022-11-08T17:43:11.979845Z,2022-11-08T17:43:11.979845Z,1.613
303,489,13,490,2881808620.0,0.0,0.0,0.0,0.0,,,"List of what's coming to &amp; leaving #Netflix in December. #AnchorMan2 #AmericanHorrorStoryFreakShow #WolfOfWallStreet

http://t.co/X5n3MLSQYB",Neutral,1,490,2022-11-08T17:53:31.087500Z,2022-11-08T17:53:31.087500Z,1.231
304,274,22,275,217343410.0,0.0,0.0,0.0,0.0,,,Watching #wolfofwallstreet again. #LoveIt,Positive,1,275,2022-11-08T17:27:06.715489Z,2022-11-08T17:27:06.715489Z,0.97
305,438,18,439,603077991.0,2.0,0.0,0.0,0.0,,,#WolfOfWallStreet is still that movie 💵💵💵💵💵💵💵💵💵,Positive,1,439,2022-11-08T17:50:21.618126Z,2022-11-08T17:50:21.618126Z,0.533
306,118,6,119,122428616.0,0.0,0.0,1.0,0.0,,,pretty sure i just found @brianbowsher a new favorite movie http://t.co/fT93wb0bMI #wolfofwallstreet,Positive,1,119,2022-11-08T13:52:09.709806Z,2022-11-08T13:52:09.709806Z,2.925
307,521,17,522,2777148213.0,0.0,0.0,0.0,2.0,5.503649751525294e+17,retweeted,RT @e_barr11: illest alive #rolemodel #savage #WolfOfWallStreet http://t.co/K25bbNASI5,Neutral,1,522,2022-11-08T17:55:51.366716Z,2022-11-08T17:55:51.366716Z,1.475
308,290,10,291,981659054.0,1.0,0.0,0.0,0.0,,,I will not die sober! GET THE FUCKING LUDES!!!! #wolfofwallstreet #ludes,Neutral,1,291,2022-11-08T17:28:45.665134Z,2022-11-08T17:28:45.665134Z,3.587
309,481,5,482,192207409.0,0.0,0.0,0.0,0.0,,,Love this film! #WolfOfWallStreet http://t.co/fog3PVUVdK,Positive,1,482,2022-11-08T17:52:49.443228Z,2022-11-08T17:52:49.443228Z,1.597
310,394,2,395,168302112.0,1.0,0.0,0.0,0.0,,,"337 #WolfOfWallStreet -Shocking,entertains, and nothing less than what's expected from old school #Goodfellas Scorsese.  ★★★",Positive,1,395,2022-11-08T17:46:49.894601Z,2022-11-08T17:46:49.894601Z,3.315
311,336,0,337,608169489.0,0.0,0.0,2.0,0.0,,,Literally dumbest/worst movie on the planet #WolfofWallStreet,Negative,1,337,2022-11-08T17:40:06.780319Z,2022-11-08T17:40:06.780319Z,1.247
312,407,15,408,113155863.0,0.0,0.0,0.0,7.0,4.927302091419361e+17,retweeted,RT @wolfofwallst: Jordan Belfort live Tawain #WolfofWallstreet #WorldTour #JodanBelfort http://t.co/jzlM5HnARK,Neutral,1,408,2022-11-08T17:47:31.236007Z,2022-11-08T17:47:31.236007Z,1.542
